_id,Index_,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_Day,Occurrence_Time,Division,City,Location_Type,Premise_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry
5814,5314,GO-20159005233,THEFT UNDER,2015-07-24T00:00:00,2015,7,24,01:55,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,,MT,3,LGR,1000.0,STOLEN,82,Niagara (82),,-79.40196230000001,5812,"{u'type': u'Point', u'coordinates': (-79.4019623, 43.6383209)}"
5815,5315,GO-20159005237,THEFT UNDER,2015-07-31T00:00:00,2015,7,31,17:00,13,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EM,,EL,30,RED,1219.21,STOLEN,94,Wychwood (94),,-79.4348831,5813,"{u'type': u'Point', u'coordinates': (-79.4348831, 43.67976)}"
5816,5316,GO-20159005242,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,13:25,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,SUB 30,RG,15,BRN,500.0,STOLEN,106,Humewood-Cedarvale (106),,-79.4221725,5814,"{u'type': u'Point', u'coordinates': (-79.4221725, 43.6823654)}"
5817,5317,GO-20159005243,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,15:15,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,FJ,C040B12,MT,12,BLK,800.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.36689759999999,5815,"{u'type': u'Point', u'coordinates': (-79.3668976, 43.6647148)}"
5818,5318,GO-20159005244,THEFT UNDER,2015-06-02T00:00:00,2015,6,2,16:40,31,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,TR,7.2,RG,12,,800.0,STOLEN,27,York University Heights (27),,-79.50419620000001,5816,"{u'type': u'Point', u'coordinates': (-79.5041962, 43.7677155)}"
5819,5319,GO-20159005245,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,09:05,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,CACTUS,MT,18,GRN,0.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3852234,5817,"{u'type': u'Point', u'coordinates': (-79.3852234, 43.6447182)}"
5820,5320,GO-20159005246,THEFT UNDER,2015-07-31T00:00:00,2015,7,31,15:00,54,Toronto,Unknown,Other,OT,HYPER SPINNER P,BM,1,BLK,150.0,STOLEN,54,O'Connor-Parkview (54),,-79.29714200000001,5818,"{u'type': u'Point', u'coordinates': (-79.297142, 43.7012749)}"
5821,5321,GO-20159005252,THEFT UNDER,2015-07-10T00:00:00,2015,7,10,11:30,13,Toronto,Ttc Subway Station,Other,CC,"CCM26""""ALPINE 18",MT,21,WHI,430.0,STOLEN,102,Forest Hill North (102),,-79.4362183,5819,"{u'type': u'Point', u'coordinates': (-79.4362183, 43.6987152)}"
5822,5322,GO-20159005258,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,18:00,53,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,ROAM 1,MT,30,GRY,800.0,STOLEN,104,Mount Pleasant West (104),,-79.39302059999999,5820,"{u'type': u'Point', u'coordinates': (-79.3930206, 43.7078056)}"
5823,5323,GO-20159005260,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,21:15,13,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,OT,ROADSTER CLASSI,RG,1,BGE,500.0,STOLEN,96,Casa Loma (96),,-79.4128113,5821,"{u'type': u'Point', u'coordinates': (-79.4128113, 43.6747513)}"
5824,5324,GO-20159005266,THEFT UNDER,2015-08-02T00:00:00,2015,8,2,22:00,13,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,GI,,MT,10,,500.0,STOLEN,106,Humewood-Cedarvale (106),,-79.4294739,5822,"{u'type': u'Point', u'coordinates': (-79.4294739, 43.6850662)}"
5825,5325,GO-20159005274,THEFT UNDER,2015-07-28T00:00:00,2015,7,28,18:25,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,GF,HIF,MT,27,BLK,0.0,STOLEN,76,Bay Street Corridor (76),,-79.3853912,5823,"{u'type': u'Point', u'coordinates': (-79.3853912, 43.6591721)}"
5826,5326,GO-20159005278,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,00:05,54,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,E-BIKE,EL,31,PNK,1300.0,STOLEN,62,East End-Danforth (62),,-79.29697420000001,5824,"{u'type': u'Point', u'coordinates': (-79.2969742, 43.6892509)}"
5827,5327,GO-20159005280,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,04:00,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,16 SPEED BIKE,RC,16,GRN,800.0,STOLEN,94,Wychwood (94),,-79.4230347,5825,"{u'type': u'Point', u'coordinates': (-79.4230347, 43.6805115)}"
5828,5328,GO-20159005289,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,11:30,53,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,TR,2010 7.2 FX WSD,RG,24,BLU,400.0,STOLEN,100,Yonge-Eglinton (100),,-79.4032135,5826,"{u'type': u'Point', u'coordinates': (-79.4032135, 43.6972427)}"
5829,5329,GO-20159005296,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,16:20,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,CUSTOM,OT,3,BLK,1250.0,STOLEN,76,Bay Street Corridor (76),,-79.3882141,5827,"{u'type': u'Point', u'coordinates': (-79.3882141, 43.6699181)}"
5830,5330,GO-20159005306,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,19:30,51,Toronto,Bar / Restaurant,Commercial,OT,ITALIA 500W,EL,37,BLU,1000.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3851547,5828,"{u'type': u'Point', u'coordinates': (-79.3851547, 43.6657867)}"
5831,5331,GO-20159005306,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,19:30,51,Toronto,Bar / Restaurant,Commercial,OT,ITALIA 500W,EL,37,BLU,1000.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3851547,5829,"{u'type': u'Point', u'coordinates': (-79.3851547, 43.6657867)}"
5832,5332,GO-20159005316,THEFT UNDER,2015-04-27T00:00:00,2015,4,27,21:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,TR,ALLANT,RG,7,DBL,600.0,STOLEN,74,North St.James Town (74),,-79.3767014,5830,"{u'type': u'Point', u'coordinates': (-79.3767014, 43.6663742)}"
5833,5333,GO-20159005324,THEFT UNDER,2015-07-29T00:00:00,2015,7,29,23:35,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,CC,CCM PRESTO 700C,RC,21,BLU,379.0,STOLEN,94,Wychwood (94),,-79.43090059999999,5831,"{u'type': u'Point', u'coordinates': (-79.4309006, 43.6739883)}"
5834,5334,GO-20159005325,B&E,2015-07-31T00:00:00,2015,7,31,16:25,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,AXIS5,RC,18,BLK,700.0,STOLEN,75,Church-Yonge Corridor (75),,-79.38269040000002,5832,"{u'type': u'Point', u'coordinates': (-79.3826904, 43.6693535)}"
5835,5335,GO-20159005326,THEFT UNDER,2015-07-18T00:00:00,2015,7,18,02:00,54,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RM,SOUL,MT,21,BLK,1000.0,STOLEN,60,Woodbine-Lumsden (60),,-79.31420899999999,5833,"{u'type': u'Point', u'coordinates': (-79.314209, 43.693119)}"
5836,5336,GO-20159005330,THEFT UNDER,2015-08-01T00:00:00,2015,8,1,17:00,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GI,DEFY 3,RC,16,BLK,1200.0,STOLEN,104,Mount Pleasant West (104),,-79.39302059999999,5834,"{u'type': u'Point', u'coordinates': (-79.3930206, 43.7078056)}"
5837,5337,GO-20159005331,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,23:45,31,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,RA,RUSH HOUR,RC,1,BLK,855.0,STOLEN,27,York University Heights (27),,-79.4973602,5835,"{u'type': u'Point', u'coordinates': (-79.4973602, 43.7656403)}"
5838,5338,GO-20159005336,THEFT UNDER,2015-08-04T00:00:00,2015,8,4,17:30,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,FO,3,RED,200.0,STOLEN,75,Church-Yonge Corridor (75),,-79.37957759999999,5836,"{u'type': u'Point', u'coordinates': (-79.3795776, 43.6618195)}"
5839,5339,GO-20159005337,THEFT UNDER,2015-08-04T00:00:00,2015,8,4,09:50,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,FIXED UNO DROP,OT,1,BLK,600.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3899689,5837,"{u'type': u'Point', u'coordinates': (-79.3899689, 43.6465454)}"
5840,5340,GO-20159005339,THEFT UNDER,2015-07-25T00:00:00,2015,7,25,22:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KO,DEW,RG,13,BLK,250.0,STOLEN,78,Kensington-Chinatown (78),,-79.4006271,5838,"{u'type': u'Point', u'coordinates': (-79.4006271, 43.6539955)}"
5841,5342,GO-20159005347,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,00:55,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BI,,RC,18,,2500.0,STOLEN,79,University (79),,-79.4060745,5839,"{u'type': u'Point', u'coordinates': (-79.4060745, 43.6586151)}"
5842,5343,GO-20159005347,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,00:55,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,,RG,12,,1000.0,STOLEN,79,University (79),,-79.4060745,5840,"{u'type': u'Point', u'coordinates': (-79.4060745, 43.6586151)}"
5843,5344,GO-20159005347,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,00:55,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BI,,RG,12,,700.0,RECOVERED,79,University (79),,-79.4060745,5841,"{u'type': u'Point', u'coordinates': (-79.4060745, 43.6586151)}"
5844,5345,GO-20159005351,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,03:30,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,SC,,RG,10,BLK,200.0,STOLEN,106,Humewood-Cedarvale (106),,-79.42409520000001,5842,"{u'type': u'Point', u'coordinates': (-79.4240952, 43.6838951)}"
5845,5346,GO-20159005351,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,03:30,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,SC,,RG,10,,200.0,STOLEN,106,Humewood-Cedarvale (106),,-79.42409520000001,5843,"{u'type': u'Point', u'coordinates': (-79.4240952, 43.6838951)}"
5846,5347,GO-20159005354,THEFT UNDER,2015-07-19T00:00:00,2015,7,19,10:10,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GT,AVALANCHE 0.0,MT,24,RED,0.0,STOLEN,82,Niagara (82),,-79.41611479999999,5844,"{u'type': u'Point', u'coordinates': (-79.4161148, 43.6389656)}"
5847,5348,GO-20159005359,THEFT UNDER,2015-07-19T00:00:00,2015,7,19,17:00,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,NO,HEART,RC,1,BLK,550.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.391777,5845,"{u'type': u'Point', u'coordinates': (-79.391777, 43.6475296)}"
5848,5349,GO-20159005361,THEFT UNDER,2015-07-31T00:00:00,2015,7,31,00:00,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,CROSSTRAIL,MT,9,SIL,750.0,STOLEN,104,Mount Pleasant West (104),,-79.3970032,5846,"{u'type': u'Point', u'coordinates': (-79.3970032, 43.7045135)}"
5849,5350,GO-20159005364,THEFT UNDER,2015-07-27T00:00:00,2015,7,27,06:00,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RA,,TO,8,LBL,130.0,STOLEN,95,Annex (95),,-79.4055023,5847,"{u'type': u'Point', u'coordinates': (-79.4055023, 43.6702538)}"
5850,5351,GO-20159005375,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,09:30,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,"S3/GREY/26""""",RG,8,GRY,2100.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3888855,5848,"{u'type': u'Point', u'coordinates': (-79.3888855, 43.6481438)}"
5851,5352,GO-20159005376,THEFT UNDER,2015-08-03T00:00:00,2015,8,3,11:30,53,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,TR,,MT,21,GRY,400.0,STOLEN,100,Yonge-Eglinton (100),,-79.4032135,5849,"{u'type': u'Point', u'coordinates': (-79.4032135, 43.6972427)}"
5852,5353,GO-20159005377,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,20:15,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,3 SPEED ROADSTE,RG,3,BLK,900.0,STOLEN,82,Niagara (82),,-79.4015274,5850,"{u'type': u'Point', u'coordinates': (-79.4015274, 43.6351204)}"
5853,5354,GO-20159005379,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,21:45,41,Toronto,Schools During Un-Supervised Activity,Other,DB,SORRENTO,MT,21,SIL,350.0,STOLEN,120,Clairlea-Birchmount (120),,-79.2953339,5851,"{u'type': u'Point', u'coordinates': (-79.2953339, 43.7099457)}"
5854,5355,GO-20159005381,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,22:00,11,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,INDIE 4,RG,24,BLK,300.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.43663790000001,5852,"{u'type': u'Point', u'coordinates': (-79.4366379, 43.6595955)}"
5855,5356,GO-20159005385,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,07:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,MT,18,BRN,0.0,STOLEN,78,Kensington-Chinatown (78),,-79.3916016,5853,"{u'type': u'Point', u'coordinates': (-79.3916016, 43.6583328)}"
5856,5357,GO-20159005387,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,09:25,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GI,,RG,10,GRY,0.0,STOLEN,114,Lambton Baby Point (114),,-79.4874573,5854,"{u'type': u'Point', u'coordinates': (-79.4874573, 43.656044)}"
5857,5358,GO-20159005387,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,09:25,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,CC,,RG,10,GRY,0.0,STOLEN,114,Lambton Baby Point (114),,-79.4874573,5855,"{u'type': u'Point', u'coordinates': (-79.4874573, 43.656044)}"
5858,5359,GO-20159005390,THEFT UNDER,2015-08-05T00:00:00,2015,8,5,14:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,7.3 FX WSD 2013,OT,27,BLK,400.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3920898,5856,"{u'type': u'Point', u'coordinates': (-79.3920898, 43.6375961)}"
5859,5360,GO-20159005394,THEFT UNDER,2015-07-28T00:00:00,2015,7,28,18:10,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,ELAN,OT,27,,1865.95,STOLEN,95,Annex (95),,-79.3909302,5857,"{u'type': u'Point', u'coordinates': (-79.3909302, 43.6798439)}"
5860,5361,GO-20159005395,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,13:00,11,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,UK,ST TROPEZ,RG,24,BLK,600.0,STOLEN,114,Lambton Baby Point (114),,-79.49154659999999,5858,"{u'type': u'Point', u'coordinates': (-79.4915466, 43.6549797)}"
5861,5362,GO-20159005395,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,13:00,11,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,GF,ZEBRANO,RG,21,SIL,600.0,STOLEN,114,Lambton Baby Point (114),,-79.49154659999999,5859,"{u'type': u'Point', u'coordinates': (-79.4915466, 43.6549797)}"
5862,5363,GO-20159005404,THEFT UNDER,2015-08-04T00:00:00,2015,8,4,16:00,32,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TR,7.1 FX,RG,5,BLK,900.0,STOLEN,37,Willowdale West (37),,-79.4131012,5860,"{u'type': u'Point', u'coordinates': (-79.4131012, 43.7692184)}"
5863,5364,GO-20159005408,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,09:50,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,PULSE,EL,32,LGR,700.0,STOLEN,76,Bay Street Corridor (76),,-79.38968659999999,5861,"{u'type': u'Point', u'coordinates': (-79.3896866, 43.6574745)}"
5864,5365,GO-20159005415,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,08:15,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,FJ,FUJI TRACK CLAS,RG,1,BLK,600.0,STOLEN,76,Bay Street Corridor (76),,-79.38795470000001,5862,"{u'type': u'Point', u'coordinates': (-79.3879547, 43.6611366)}"
5865,5366,GO-20159005415,THEFT UNDER,2015-08-06T00:00:00,2015,8,6,08:15,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,FJ,,OT,1,BLK,600.0,STOLEN,76,Bay Street Corridor (76),,-79.38795470000001,5863,"{u'type': u'Point', u'coordinates': (-79.3879547, 43.6611366)}"
5866,6009,GO-20159009195,THEFT UNDER,2015-10-15T00:00:00,2015,10,15,01:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,RG,20,BLK,700.0,STOLEN,73,Moss Park (73),,-79.37127690000001,5864,"{u'type': u'Point', u'coordinates': (-79.3712769, 43.6515503)}"
5867,6010,GO-20159009219,THEFT UNDER,2015-10-11T00:00:00,2015,10,11,04:00,11,Toronto,Unknown,Other,RA,,RG,1,BLK,520.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4393692,5865,"{u'type': u'Point', u'coordinates': (-79.4393692, 43.6590424)}"
5868,6011,GO-20159009223,THEFT UNDER,2015-11-01T00:00:00,2015,11,1,14:00,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,WALD 198GB MULT,RG,7,BLU,700.0,STOLEN,95,Annex (95),,-79.40687559999999,5866,"{u'type': u'Point', u'coordinates': (-79.4068756, 43.6660233)}"
5869,6012,GO-20159009232,THEFT UNDER,2015-10-22T00:00:00,2015,10,22,14:05,11,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,DEFY 3,RC,21,,677.0,STOLEN,90,Junction Area (90),,-79.4634628,5867,"{u'type': u'Point', u'coordinates': (-79.4634628, 43.6653595)}"
5870,6013,GO-20159009237,THEFT UNDER,2015-11-01T00:00:00,2015,11,1,13:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KO,2015 DEW PLUS,RG,18,BLK,749.99,STOLEN,82,Niagara (82),,-79.40677640000001,5868,"{u'type': u'Point', u'coordinates': (-79.4067764, 43.6466255)}"
5871,6014,GO-20159009242,THEFT UNDER,2015-10-23T00:00:00,2015,10,23,18:05,55,Toronto,"Apartment (Rooming House, Condo)",Apartment,CC,,RG,7,WHI,300.0,STOLEN,68,North Riverdale (68),,-79.3546829,5869,"{u'type': u'Point', u'coordinates': (-79.3546829, 43.6736565)}"
5872,6015,GO-20159009274,THEFT UNDER,2015-11-01T00:00:00,2015,11,1,22:30,51,Toronto,Universities / Colleges,Other,UK,,MT,15,DBL,0.0,STOLEN,76,Bay Street Corridor (76),,-79.3815689,5870,"{u'type': u'Point', u'coordinates': (-79.3815689, 43.6573601)}"
5873,6016,GO-20159009276,THEFT UNDER,2015-11-02T00:00:00,2015,11,2,09:00,22,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,ST TROPEZ SM-BL,OT,8,BLK,600.0,STOLEN,17,Mimico (includes Humber Bay Shores) (17),,-79.4758835,5871,"{u'type': u'Point', u'coordinates': (-79.4758835, 43.6291885)}"
5874,6017,GO-20159009282,THEFT UNDER,2015-10-08T00:00:00,2015,10,8,19:00,32,Toronto,Convenience Stores,Commercial,SC,TESLIN,MT,21,PLE,600.0,STOLEN,33,Clanton Park (33),,-79.4352264,5872,"{u'type': u'Point', u'coordinates': (-79.4352264, 43.7414474)}"
5875,6018,GO-20159009301,THEFT UNDER,2015-11-02T00:00:00,2015,11,2,08:30,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,UNO,OT,1,BLK,300.0,STOLEN,73,Moss Park (73),,-79.36119079999999,5873,"{u'type': u'Point', u'coordinates': (-79.3611908, 43.6539803)}"
5876,6019,GO-20159009315,THEFT UNDER,2015-10-30T00:00:00,2015,10,30,10:00,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,SANTIAGO,RG,21,SIL,900.0,STOLEN,95,Annex (95),,-79.4086609,5874,"{u'type': u'Point', u'coordinates': (-79.4086609, 43.6718826)}"
5877,6020,GO-20159009318,THEFT UNDER,2015-11-02T00:00:00,2015,11,2,10:20,51,Toronto,Universities / Colleges,Other,GI,,MT,18,SIL,165.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3815689,5875,"{u'type': u'Point', u'coordinates': (-79.3815689, 43.6573601)}"
5878,6021,GO-20159009332,THEFT UNDER,2015-11-03T00:00:00,2015,11,3,09:15,51,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,OT,STUMP JUMPER,MT,18,ONG,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3789673,5876,"{u'type': u'Point', u'coordinates': (-79.3789673, 43.6542664)}"
5879,6022,GO-20159009337,THEFT UNDER,2015-11-03T00:00:00,2015,11,3,09:40,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,KH,,RG,3,BLK,500.0,STOLEN,73,Moss Park (73),,-79.3672485,5877,"{u'type': u'Point', u'coordinates': (-79.3672485, 43.6514931)}"
5880,6023,GO-20159009338,THEFT UNDER,2015-11-03T00:00:00,2015,11,3,21:30,22,Toronto,"Apartment (Rooming House, Condo)",Apartment,GT,,MT,8,OTH,500.0,STOLEN,17,Mimico (includes Humber Bay Shores) (17),,-79.4814072,5878,"{u'type': u'Point', u'coordinates': (-79.4814072, 43.6229134)}"
5881,6024,GO-20159009349,THEFT UNDER,2015-11-04T00:00:00,2015,11,4,05:25,55,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,NO,0902012-13-S-01,BM,1,BLK,457.65,STOLEN,65,Greenwood-Coxwell (65),,-79.3299332,5879,"{u'type': u'Point', u'coordinates': (-79.3299332, 43.662056)}"
5882,6025,GO-20159009357,THEFT UNDER,2015-11-02T00:00:00,2015,11,2,09:30,51,Toronto,Schools During Supervised Activity,Other,UK,,MT,30,GRN,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.379776,5880,"{u'type': u'Point', u'coordinates': (-79.379776, 43.6562347)}"
5883,6026,GO-20159009357,THEFT UNDER,2015-11-02T00:00:00,2015,11,2,09:30,51,Toronto,Schools During Supervised Activity,Other,OT,,MT,40,DGR,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.379776,5881,"{u'type': u'Point', u'coordinates': (-79.379776, 43.6562347)}"
5884,6027,GO-20159009359,THEFT UNDER,2015-10-27T00:00:00,2015,10,27,15:00,55,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,OT,,OT,1,DBL,500.0,STOLEN,68,North Riverdale (68),,-79.3538208,5882,"{u'type': u'Point', u'coordinates': (-79.3538208, 43.6659164)}"
5885,6028,GO-20159009372,THEFT UNDER,2015-11-04T00:00:00,2015,11,4,15:05,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,EBS COMP 44,MT,24,BLK,700.0,STOLEN,70,South Riverdale (70),,-79.3391647,5883,"{u'type': u'Point', u'coordinates': (-79.3391647, 43.6583481)}"
5886,6029,GO-20159009379,THEFT UNDER,2015-11-03T00:00:00,2015,11,3,21:30,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SU,VICE,MT,18,,0.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4268112,5884,"{u'type': u'Point', u'coordinates': (-79.4268112, 43.6705399)}"
5887,6030,GO-20159009390,THEFT UNDER,2015-10-25T00:00:00,2015,10,25,03:00,13,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GI,PEGASUS,OT,27,BLK,1000.0,STOLEN,94,Wychwood (94),,-79.43384549999999,5885,"{u'type': u'Point', u'coordinates': (-79.4338455, 43.6799698)}"
5888,6031,GO-20159009394,B&E,2015-11-04T00:00:00,2015,11,4,12:00,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,CA,,MT,21,BLK,1300.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3739853,5886,"{u'type': u'Point', u'coordinates': (-79.3739853, 43.6483879)}"
5889,6032,GO-20159009395,THEFT UNDER,2015-11-04T00:00:00,2015,11,4,08:35,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SC,,RG,12,RED,399.99,STOLEN,76,Bay Street Corridor (76),,-79.38292690000002,5887,"{u'type': u'Point', u'coordinates': (-79.3829269, 43.6459274)}"
5890,6033,GO-20159009399,THEFT UNDER,2015-10-31T00:00:00,2015,10,31,20:25,31,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,UK,,SC,34,BLK,800.0,STOLEN,21,Humber Summit (21),,-79.5578232,5888,"{u'type': u'Point', u'coordinates': (-79.5578232, 43.7487411)}"
5891,6034,GO-20159009410,THEFT UNDER,2015-10-24T00:00:00,2015,10,24,18:30,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,BI,STRADA 86,RC,12,PNK,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3801041,5889,"{u'type': u'Point', u'coordinates': (-79.3801041, 43.6699181)}"
