ID;ADDRESS;BUILDINGNAME;VHR;DESIGNATION;ZONING;LOCALAREA;STREET;STREET_NBR;HRA_HCC;Geom
1509;3522 W 47TH AV;;A;;RS-6;Dunbar-Southlands;W 47TH AV;3522;;"{""type"": ""Point"", ""coordinates"": [-123.182903332515, 49.2290823236919]}"
1510;353 WATER ST;;B;M;HA-2;Downtown;WATER ST;353;;"{""type"": ""Point"", ""coordinates"": [-123.110025930257, 49.2848030762725]}"
1517;3544 TANNER ST;;C;;RS-1;Renfrew-Collingwood;TANNER ST;3544;;"{""type"": ""Point"", ""coordinates"": [-123.02961674095, 49.2430296333905]}"
1518;355 BURRARD ST;MARINE BUILDING;A;M;DD;Downtown;BURRARD ST;355;;"{""type"": ""Point"", ""coordinates"": [-123.116983755836, 49.2875182283394]}"
1520;356 W 11TH AV;MCLEAN HOUSE;A;M;RT-6;Mount Pleasant;W 11TH AV;356;H;"{""type"": ""Point"", ""coordinates"": [-123.112353121394, 49.2610201677334]}"
1526;3588 HUDSON ST;;A;;FSD;Shaughnessy;HUDSON ST;3588;;"{""type"": ""Point"", ""coordinates"": [-123.134622290704, 49.2540279878905]}"
1531;36 W 10TH AV;;C;;RT-6;Mount Pleasant;W 10TH AV;36;;"{""type"": ""Point"", ""coordinates"": [-123.105853357121, 49.2618503295848]}"
1538;3617 W 2ND AV;;C;;RT-8;Kitsilano;W 2ND AV;3617;;"{""type"": ""Point"", ""coordinates"": [-123.184059792558, 49.2706303541565]}"
1544;3636 W 8TH AV;;B;;RT-7;Kitsilano;W 8TH AV;3636;;"{""type"": ""Point"", ""coordinates"": [-123.18469653746, 49.2649123911615]}"
1546;3637 PINE CRESCENT;;A;;FSD;Shaughnessy;PINE CRESCENT;3637;;"{""type"": ""Point"", ""coordinates"": [-123.147224685603, 49.2534722910299]}"
1548;3642 POINT GREY ROAD;;C;;RT-8;Kitsilano;POINT GREY ROAD;3642;;"{""type"": ""Point"", ""coordinates"": [-123.184549456373, 49.271963561042]}"
1549;3642 W 2ND AV;;B;;RT-8;Kitsilano;W 2ND AV;3642;;"{""type"": ""Point"", ""coordinates"": [-123.18462163597, 49.2701275346248]}"
1551;3650 W 1ST AV;;C;;RT-8;Kitsilano;W 1ST AV;3650;;"{""type"": ""Point"", ""coordinates"": [-123.18472533447, 49.2710246310581]}"
1552;3655 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;3655;;"{""type"": ""Point"", ""coordinates"": [-123.184781574966, 49.2697445241725]}"
1560;3690 CARTIER ST;;B;;FSD;Shaughnessy;CARTIER ST;3690;;"{""type"": ""Point"", ""coordinates"": [-123.136398319956, 49.2528025364187]}"
1567;3732 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;3732;;"{""type"": ""Point"", ""coordinates"": [-123.186863692408, 49.2613986962084]}"
1569;3737 W 11TH AV;;B;;RS-1;West Point Grey;W 11TH AV;3737;;"{""type"": ""Point"", ""coordinates"": [-123.186979032401, 49.2628211385404]}"
1570;3744 PRINCE EDWARD ST;;C;;RS-1;Riley Park;PRINCE EDWARD ST;3744;;"{""type"": ""Point"", ""coordinates"": [-123.096349810103, 49.2513089116369]}"
1571;3744 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;3744;;"{""type"": ""Point"", ""coordinates"": [-123.186998396683, 49.2613984782699]}"
1572;375 MAIN ST;;B;;DEOD;Downtown;MAIN ST;375;;"{""type"": ""Point"", ""coordinates"": [-123.100110427202, 49.2815860444359]}"
1573;375 W 18TH AV;;C;;RS-7;Riley Park;W 18TH AV;375;;"{""type"": ""Point"", ""coordinates"": [-123.112094783756, 49.255075993835]}"
1574;375 WATER ST;THE LANDING;B;M;HA-2;Downtown;WATER ST;375;;"{""type"": ""Point"", ""coordinates"": [-123.110226095748, 49.2849835300209]}"
1576;3756 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;3756;;"{""type"": ""Point"", ""coordinates"": [-123.187139287322, 49.261402306996]}"
1577;3768 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;3768;;"{""type"": ""Point"", ""coordinates"": [-123.187274685609, 49.2614038866542]}"
1579;3780 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;3780;;"{""type"": ""Point"", ""coordinates"": [-123.187414210491, 49.2614063589815]}"
1580;3789 SELKIRK ST;;B;;FSD;Shaughnessy;SELKIRK ST;3789;;"{""type"": ""Point"", ""coordinates"": [-123.132524777605, 49.2520947217031]}"
1584;3837 ALEXANDRA ST;;B;;FSD;Shaughnessy;ALEXANDRA ST;3837;;"{""type"": ""Point"", ""coordinates"": [-123.142025309117, 49.2515619710685]}"
1586;3839 SELKIRK ST;;B;;FSD;Shaughnessy;SELKIRK ST;3839;;
1591;3857 W 20TH AV;BRAIL HOUSE;C;;RS-5;Dunbar-Southlands;W 20TH AV;3857;;"{""type"": ""Point"", ""coordinates"": [-123.189695855234, 49.2549374203933]}"
1594;388 W 1ST AV;BEST BUILDING;B;M;CD-1;Mount Pleasant;W 1ST AV;388;;"{""type"": ""Point"", ""coordinates"": [-123.113337576737, 49.2682367605854]}"
1595;3888 OSLER ST;;B;;FSD;Shaughnessy;OSLER ST;3888;;"{""type"": ""Point"", ""coordinates"": [-123.129310926108, 49.2511610339918]}"
1599;399 W HASTINGS ST;;C;;DD;Downtown;W HASTINGS ST;399;;"{""type"": ""Point"", ""coordinates"": [-123.110457415108, 49.2835027478657]}"
1601;3998 W 8TH AV;;;;RS-1;West Point Grey;W 8TH AV;3998;H;"{""type"": ""Point"", ""coordinates"": [-123.192957222729, 49.265162693372]}"
1604;400 W HASTINGS ST;ROYAL BANK OF CANA;B;MI;DD;Downtown;W HASTINGS ST;400;H;"{""type"": ""Point"", ""coordinates"": [-123.111384238614, 49.2833421769889]}"
1611;4011 W 39TH AV;;B;;RS-5;Dunbar-Southlands;W 39TH AV;4011;;"{""type"": ""Point"", ""coordinates"": [-123.194232148839, 49.2367646455928]}"
1612;402 W PENDER ST;;B;;DD;Downtown;W PENDER ST;402;;"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2827120094811]}"
1614;404 HAWKS AV;RICE BLOCK;C;;M-1;Strathcona;HAWKS AV;404;;"{""type"": ""Point"", ""coordinates"": [-123.086906413896, 49.280869154617]}"
1616;4051 MARGUERITE ST;;A;;FSD;Shaughnessy;MARGUERITE ST;4051;;"{""type"": ""Point"", ""coordinates"": [-123.14494961083, 49.2499495066893]}"
1619;407 E KING EDWARD AV;;B;;RS-1;Riley Park;E KING EDWARD AV;407;;"{""type"": ""Point"", ""coordinates"": [-123.09633748772, 49.2488955475631]}"
1623;41 ALEXANDER ST;;C;M;HA-2;Downtown;ALEXANDER ST;41;;"{""type"": ""Point"", ""coordinates"": [-123.103377016628, 49.2837155646342]}"
1626;4102 W 16TH AV;QUEEN ELIZ ELEM;B;;RS-1;Dunbar-Southlands;W 16TH AV;4102;;"{""type"": ""Point"", ""coordinates"": [-123.200934263556, 49.2571730204052]}"
1628;412 CARRALL ST;;B;M;HA-2;Downtown;CARRALL ST;412;H;"{""type"": ""Point"", ""coordinates"": [-123.104154264781, 49.2811124361877]}"
1631;4142 MILLER ST;;B;;RT-10;Kensington-Cedar Cottage;MILLER ST;4142;;"{""type"": ""Point"", ""coordinates"": [-123.068247369556, 49.2479708950658]}"
1633;416 W PENDER ST;;B;;DD;Downtown;W PENDER ST;416;;"{""type"": ""Point"", ""coordinates"": [-123.112481276352, 49.2828134918299]}"
1635;4195 W 14TH AV;;A;;RS-1;West Point Grey;W 14TH AV;4195;;"{""type"": ""Point"", ""coordinates"": [-123.199776836379, 49.2602961609554]}"
1640;4208 W 13TH AV;;B;;RS-1;West Point Grey;W 13TH AV;4208;;"{""type"": ""Point"", ""coordinates"": [-123.200353485935, 49.2606925359374]}"
1641;422 E 12TH AV;;C;;RT-5;Mount Pleasant;E 12TH AV;422;;"{""type"": ""Point"", ""coordinates"": [-123.094776425952, 49.2595476022204]}"
1644;4235 W 13TH AV;;C;;RS-1;West Point Grey;W 13TH AV;4235;;"{""type"": ""Point"", ""coordinates"": [-123.201179847108, 49.2612200276997]}"
1655;4261 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;4261;;"{""type"": ""Point"", ""coordinates"": [-123.201786768026, 49.2621358081562]}"
1657;427 GLEN DRIVE;;B;;RT-3;Strathcona;GLEN DRIVE;427;;"{""type"": ""Point"", ""coordinates"": [-123.081516116594, 49.2803166052219]}"
1658;4285 W 13TH AV;;C;;RS-1;West Point Grey;W 13TH AV;4285;;"{""type"": ""Point"", ""coordinates"": [-123.202641155415, 49.2612422198224]}"
1660;429 W PENDER ST;;C;;DD;Downtown;W PENDER ST;429;;"{""type"": ""Point"", ""coordinates"": [-123.112187358211, 49.2832690298966]}"
1661;4290 HUDSON ST;;B;;RS-5;Shaughnessy;HUDSON ST;4290;;"{""type"": ""Point"", ""coordinates"": [-123.134200444633, 49.247586555583]}"
1662;43 POWELL ST;;A;M;HA-2;Downtown;POWELL ST;43;;"{""type"": ""Point"", ""coordinates"": [-123.103204333663, 49.2834021472042]}"
1666;431 HELMCKEN ST;;C;M;DD;Downtown;HELMCKEN ST;431;H;"{""type"": ""Point"", ""coordinates"": [-123.122073202244, 49.2767735285468]}"
1671;435 HELMCKEN ST;;C;M;DD;Downtown;HELMCKEN ST;435;H;"{""type"": ""Point"", ""coordinates"": [-123.122142574943, 49.2768176126047]}"
1674;436 UNION ST;;C;;RT-3;Strathcona;UNION ST;436;;"{""type"": ""Point"", ""coordinates"": [-123.094640863413, 49.2773070226468]}"
1676;437 VERNON DRIVE;J. MCDEVITT HOUSE;C;M;RT-3;Strathcona;VERNON DRIVE;437;H;"{""type"": ""Point"", ""coordinates"": [-123.079457753057, 49.2802551086999]}"
1681;439 HELMCKEN ST;;C;M;DD;Downtown;HELMCKEN ST;439;H;"{""type"": ""Point"", ""coordinates"": [-123.122215435101, 49.2768653449775]}"
1688;441 GLEN DRIVE;;B;;RT-3;Strathcona;GLEN DRIVE;441;;"{""type"": ""Point"", ""coordinates"": [-123.081516116594, 49.2803166052219]}"
1689;4412 W 10TH AV;;C;;C-2;West Point Grey;W 10TH AV;4412;;"{""type"": ""Point"", ""coordinates"": [-123.206333496922, 49.2635025328606]}"
1690;4430 ONTARIO ST;;C;;RS-1;Riley Park;ONTARIO ST;4430;;"{""type"": ""Point"", ""coordinates"": [-123.104773783612, 49.245527568331]}"
1694;4444 W 12TH AV;;B;;RS-1;West Point Grey;W 12TH AV;4444;;"{""type"": ""Point"", ""coordinates"": [-123.207456536025, 49.2617046363938]}"
1695;4446 JAMES ST;IMRIE HOUSE;B;M;RS-1;Riley Park;JAMES ST;4446;;"{""type"": ""Point"", ""coordinates"": [-123.103490775823, 49.2453285808034]}"
1696;4446 W 5TH AV;;B;;RS-1;West Point Grey;W 5TH AV;4446;;"{""type"": ""Point"", ""coordinates"": [-123.207652223804, 49.2678624150025]}"
1697;4447 QUEBEC ST;;C;;RS-1;Riley Park;QUEBEC ST;4447;;"{""type"": ""Point"", ""coordinates"": [-123.102961639693, 49.2453160015043]}"
1702;445 W 15TH AV;;A;;RT-6;Mount Pleasant;W 15TH AV;445;;"{""type"": ""Point"", ""coordinates"": [-123.114182890912, 49.2580544513454]}"
1705;4479 JAMES ST;;B;;RS-1;Riley Park;JAMES ST;4479;;"{""type"": ""Point"", ""coordinates"": [-123.10426585975, 49.2449019775079]}"
1708;450 MAIN ST;;;M;HA-1;Strathcona;MAIN ST;450;;"{""type"": ""Point"", ""coordinates"": [-123.099243564966, 49.2805769035324]}"
1715;4525 HEATHER ST;MATHESON PAVILION;B;;CD-1;South Cambie;HEATHER ST;4525;;"{""type"": ""Point"", ""coordinates"": [-123.123822766676, 49.2445543458304]}"
1717;4534 PRINCE ALBERT ST;;B;;RS-1;Kensington-Cedar Cottage;PRINCE ALBERT ST;4534;;"{""type"": ""Point"", ""coordinates"": [-123.08748627068, 49.2442433379248]}"
1720;4574 W 8TH AV;;B;;RS-1;West Point Grey;W 8TH AV;4574;;"{""type"": ""Point"", ""coordinates"": [-123.211293082689, 49.2653560370353]}"
1722;4585 BELLEVUE DRIVE;;A;;RS-1;West Point Grey;BELLEVUE DRIVE;4585;;"{""type"": ""Point"", ""coordinates"": [-123.210191311681, 49.2711536933978]}"
1723;4586 W 6TH AV;;B;;RS-1;West Point Grey;W 6TH AV;4586;;"{""type"": ""Point"", ""coordinates"": [-123.211483186902, 49.2670530851052]}"
1725;459 E PENDER ST;;C;;RT-3;Strathcona;E PENDER ST;459;;"{""type"": ""Point"", ""coordinates"": [-123.094101684045, 49.2805261998193]}"
1729;46 E 12TH AV;HARTMAN HOUSE;C;;RM-4N;Mount Pleasant;E 12TH AV;46;;"{""type"": ""Point"", ""coordinates"": [-123.103994574932, 49.259980591109]}"
1730;46 W 10TH AV;;B;M;RT-6;Mount Pleasant;W 10TH AV;46;;"{""type"": ""Point"", ""coordinates"": [-123.106026540576, 49.2618537688739]}"
1732;46 WATER ST;FRANKS BUILDING;C;M;HA-2;Downtown;WATER ST;46;H;"{""type"": ""Point"", ""coordinates"": [-123.105524414044, 49.2834189866129]}"
1736;4605 W 12TH AV;;C;;RS-1;West Point Grey;W 12TH AV;4605;;"{""type"": ""Point"", ""coordinates"": [-123.212450940622, 49.2623009657117]}"
1743;4686 W 2ND AV;;A;;RS-1;West Point Grey;W 2ND AV;4686;;"{""type"": ""Point"", ""coordinates"": [-123.214171405658, 49.2710977399767]}"
1744;4693 DRUMMOND DRIVE;;B;;RS-1;West Point Grey;DRUMMOND DRIVE;4693;;"{""type"": ""Point"", ""coordinates"": [-123.214570666354, 49.2726887523603]}"
1747;470 GRANVILLE ST;ROGERS BUILDING;A;;DD;Downtown;GRANVILLE ST;470;;"{""type"": ""Point"", ""coordinates"": [-123.114202099026, 49.2847316480809]}"
1748;4710 SLOCAN ST;NORQUAY ELEMENTARY;B;;RS-1;Renfrew-Collingwood;SLOCAN ST;4710;;"{""type"": ""Point"", ""coordinates"": [-123.051128459149, 49.2414965235759]}"
1750;4735 W 2ND AV;;B;;RS-1;West Point Grey;W 2ND AV;4735;;"{""type"": ""Point"", ""coordinates"": [-123.217009623465, 49.2717999693057]}"
1753;475 MAIN ST;;;M;HA-1;Downtown;MAIN ST;475;;"{""type"": ""Point"", ""coordinates"": [-123.100129597923, 49.2808680327047]}"
1755;476 UNION ST;;B;;RT-3;Strathcona;UNION ST;476;;"{""type"": ""Point"", ""coordinates"": [-123.0938177367, 49.2772970846467]}"
1756;477 HELMCKEN ST;;C;M;DD;Downtown;HELMCKEN ST;477;H;"{""type"": ""Point"", ""coordinates"": [-123.121874523587, 49.2771018286815]}"
1757;4860 MAIN ST;BROCK ELEMENTARY;A;;RS-1;Riley Park;MAIN ST;4860;;"{""type"": ""Point"", ""coordinates"": [-123.100380231284, 49.2415428462248]}"
1758;487 HELMCKEN ST;;C;M;DD;Downtown;HELMCKEN ST;487;H;"{""type"": ""Point"", ""coordinates"": [-123.121874523587, 49.2771018286815]}"
1760;490 COLUMBIA ST;;;M;HA-1;Downtown;COLUMBIA ST;490;;"{""type"": ""Point"", ""coordinates"": [-123.101902116203, 49.2806793480864]}"
1764;5 W 4TH AV;;C;;I-1;Mount Pleasant;W 4TH AV;5;;"{""type"": ""Point"", ""coordinates"": [-123.105673577614, 49.2677776688312]}"
1768;50 W CORDOVA ST;;C;M;HA-2;Downtown;W CORDOVA ST;50;;"{""type"": ""Point"", ""coordinates"": [-123.105855296089, 49.2824678039489]}"
1775;501 MAIN ST;BANK OF COMMERCE;B;M;HA-1;Downtown;MAIN ST;501;;"{""type"": ""Point"", ""coordinates"": [-123.10012842902, 49.2802457092402]}"
1776;502 VICTORIA DRIVE;;C;;RM-4;Grandview-Woodland;VICTORIA DRIVE;502;;"{""type"": ""Point"", ""coordinates"": [-123.065359231532, 49.2799403687721]}"
1777;5025 CONNAUGHT DRIVE;;;L;RS-5;Shaughnessy;CONNAUGHT DRIVE;5025;;"{""type"": ""Point"", ""coordinates"": [-123.142770620248, 49.2407294310775]}"
1779;504 HAWKS AV;;B;M;RT-3;Strathcona;HAWKS AV;504;;"{""type"": ""Point"", ""coordinates"": [-123.086969387444, 49.2798690232356]}"
1783;506 VICTORIA DRIVE;;C;;RM-4;Grandview-Woodland;VICTORIA DRIVE;506;;"{""type"": ""Point"", ""coordinates"": [-123.065359231532, 49.2799403687721]}"
1786;508 HAWKS AV;;B;M;RT-3;Strathcona;HAWKS AV;508;;"{""type"": ""Point"", ""coordinates"": [-123.086969387444, 49.2798690232356]}"
1788;509 CARRALL ST;;B;M;HA-1;Downtown;CARRALL ST;509;;"{""type"": ""Point"", ""coordinates"": [-123.104781335268, 49.2803909776229]}"
1793;511 E CORDOVA ST;LEATHERDALE HOUSE;C;;DEOD;Strathcona;E CORDOVA ST;511;;"{""type"": ""Point"", ""coordinates"": [-123.093006122397, 49.282411513541]}"
1796;512 E GEORGIA ST;;B;;RT-3;Strathcona;E GEORGIA ST;512;;"{""type"": ""Point"", ""coordinates"": [-123.093173548826, 49.2781902018584]}"
1798;512 HAWKS AV;;B;M;RT-3;Strathcona;HAWKS AV;512;;"{""type"": ""Point"", ""coordinates"": [-123.086969387444, 49.2798690232356]}"
1799;512 VICTORIA DRIVE;;C;;RM-4;Grandview-Woodland;VICTORIA DRIVE;512;;"{""type"": ""Point"", ""coordinates"": [-123.065359231532, 49.2799403687721]}"
1808;518 E GEORGIA ST;;B;;RT-3;Strathcona;E GEORGIA ST;518;;"{""type"": ""Point"", ""coordinates"": [-123.093069742271, 49.2781880367205]}"
1810;518 RICHARDS ST;;B;;DD;Downtown;RICHARDS ST;518;;"{""type"": ""Point"", ""coordinates"": [-123.113254803434, 49.2827880689905]}"
1817;521 HAWKS AV;;B;;RT-3;Strathcona;HAWKS AV;521;;"{""type"": ""Point"", ""coordinates"": [-123.087410396511, 49.2799352823564]}"
1821;522 UNION ST;;B;;RT-3;Strathcona;UNION ST;522;;"{""type"": ""Point"", ""coordinates"": [-123.093006132437, 49.2772768758643]}"
1824;523 PRIOR ST;;C;;RT-3;Strathcona;PRIOR ST;523;;"{""type"": ""Point"", ""coordinates"": [-123.093041833726, 49.2768877154469]}"
1825;5237 CONNAUGHT DRIVE;;B;;RS-5;Shaughnessy;CONNAUGHT DRIVE;5237;;"{""type"": ""Point"", ""coordinates"": [-123.142971796383, 49.2387376170129]}"
1828;525 SEYMOUR ST;SEYMOUR BUILDING;B;;DD;Downtown;SEYMOUR ST;525;;"{""type"": ""Point"", ""coordinates"": [-123.114693025268, 49.2838215093831]}"
1830;526 GRANVILLE ST;;B;;DD;Downtown;GRANVILLE ST;526;;"{""type"": ""Point"", ""coordinates"": [-123.115121025791, 49.2840918385298]}"
1831;528 BEATTY ST;BOWMAN BLOCK;C;M;DD;Downtown;BEATTY ST;528;H;"{""type"": ""Point"", ""coordinates"": [-123.108876026139, 49.2806668611516]}"
1836;532 KEEFER ST;;B;;RT-3;Strathcona;KEEFER ST;532;;"{""type"": ""Point"", ""coordinates"": [-123.092723878434, 49.2790889123933]}"
1839;5368 BLENHEIM ST;;B;;RS-5;Dunbar-Southlands;BLENHEIM ST;5368;;"{""type"": ""Point"", ""coordinates"": [-123.178268212526, 49.2379207892274]}"
1849;546 BEATTY ST;;C;M;DD;Downtown;BEATTY ST;546;H;"{""type"": ""Point"", ""coordinates"": [-123.109080265212, 49.2805012831595]}"
1850;546 E 18TH AV;;C;;RS-1;Riley Park;E 18TH AV;546;;"{""type"": ""Point"", ""coordinates"": [-123.092721880861, 49.2543152500233]}"
1856;55 W 11TH AV;;B;;RT-6;Mount Pleasant;W 11TH AV;55;;"{""type"": ""Point"", ""coordinates"": [-123.10628540546, 49.2614478381099]}"
1858;550 BEATTY ST;;C;;DD;Downtown;BEATTY ST;550;;"{""type"": ""Point"", ""coordinates"": [-123.109364568286, 49.2805445831653]}"
1859;550 TAYLOR ST;;;M;CD-1;Downtown;TAYLOR ST;550;;"{""type"": ""Point"", ""coordinates"": [-123.105579887416, 49.2797761317984]}"
1860;5503 BLENHEIM ST;;B;;RS-5;Dunbar-Southlands;BLENHEIM ST;5503;H;"{""type"": ""Point"", ""coordinates"": [-123.179093885285, 49.2366995492003]}"
1867;555 W GEORGIA ST;;B;M;DD;Downtown;W GEORGIA ST;555;;"{""type"": ""Point"", ""coordinates"": [-123.116281926936, 49.2816138093639]}"
1869;5550 BLENHEIM ST;;B;;RS-5;Dunbar-Southlands;BLENHEIM ST;5550;;"{""type"": ""Point"", ""coordinates"": [-123.178172573417, 49.2361758489584]}"
1871;5560 MCKINNON ST;;A;;RS-1;Renfrew-Collingwood;MCKINNON ST;5560;;"{""type"": ""Point"", ""coordinates"": [-123.037641768577, 49.2340747905663]}"
1873;5590 BALACLAVA ST;KNOX UNITED CHURCH;B;;RS-5;Dunbar-Southlands;BALACLAVA ST;5590;;"{""type"": ""Point"", ""coordinates"": [-123.176244206749, 49.2357225137785]}"
1880;5629 ANGUS DRIVE;MONTGOMERY HOUSE;A;M;RS-3A;Shaughnessy;ANGUS DRIVE;5629;;"{""type"": ""Point"", ""coordinates"": [-123.148106493396, 49.2354032747426]}"
1881;563 E 22ND AV;;C;;RS-1;Riley Park;E 22ND AV;563;;"{""type"": ""Point"", ""coordinates"": [-123.092498587862, 49.2512932591862]}"
1883;564 BEATTY ST;WELSH BUILDING;C;M;DD;Downtown;BEATTY ST;564;H;"{""type"": ""Point"", ""coordinates"": [-123.109689283192, 49.2800327234036]}"
1885;568 SEYMOUR ST;EXCHANGE BLDG;B;;DD;Downtown;SEYMOUR ST;568;;"{""type"": ""Point"", ""coordinates"": [-123.114747390573, 49.2830734975865]}"
1886;57 W CORDOVA ST;;C;M;HA-2;Downtown;W CORDOVA ST;57;;"{""type"": ""Point"", ""coordinates"": [-123.105692116901, 49.2829973194286]}"
1891;575 E 49TH AV;;B;;RS-1;Sunset;E 49TH AV;575;;"{""type"": ""Point"", ""coordinates"": [-123.092920270938, 49.2258060734514]}"
1892;575 E PENDER ST;;B;;RT-3;Strathcona;E PENDER ST;575;;"{""type"": ""Point"", ""coordinates"": [-123.091938290654, 49.2804932469691]}"
1893;575 W 20TH AV;;B;;RS-5;South Cambie;W 20TH AV;575;;"{""type"": ""Point"", ""coordinates"": [-123.117163995911, 49.2535767952021]}"
1896;578 CARRALL ST;SUN YAT SEN PARK;;M;HA-1;Downtown;CARRALL ST;578;;"{""type"": ""Point"", ""coordinates"": [-123.103282272368, 49.2797561341366]}"
1903;5832 ONTARIO ST;;C;;RS-1;Sunset;ONTARIO ST;5832;;"{""type"": ""Point"", ""coordinates"": [-123.105321896782, 49.2321021619207]}"
1905;584 W 19TH AV;;B;;RS-7;South Cambie;W 19TH AV;584;;"{""type"": ""Point"", ""coordinates"": [-123.117411055665, 49.2539745829612]}"
1906;5855 ONTARIO ST;VAN HORNE ELEM;B;;RS-1;Oakridge;ONTARIO ST;5855;;"{""type"": ""Point"", ""coordinates"": [-123.106944113767, 49.2317948328512]}"
1908;5872 WALES ST;COOPER HOUSE;A;ML;RS-1;Victoria-Fraserview;WALES ST;5872;H;"{""type"": ""Point"", ""coordinates"": [-123.051273671537, 49.2304515636378]}"
1909;5875 ELM ST;;B;;RS-5;Kerrisdale;ELM ST;5875;;"{""type"": ""Point"", ""coordinates"": [-123.164462261955, 49.2331010487379]}"
1910;5882 TYNE ST;;B;;RS-1;Killarney;TYNE ST;5882;;"{""type"": ""Point"", ""coordinates"": [-123.031744200966, 49.2304960642214]}"
1914;601 BUTE ST;;B;;DD;Downtown;BUTE ST;601;;"{""type"": ""Point"", ""coordinates"": [-123.124664082458, 49.2877819661592]}"
1917;601 W CORDOVA ST;CPR STATION;A;M;DD;Downtown;W CORDOVA ST;601;;"{""type"": ""Point"", ""coordinates"": [-123.111518282345, 49.2855753024676]}"
1921;603 ATLANTIC ST;PENNYWAY HOUSE;C;;RT-3;Strathcona;ATLANTIC ST;603;;"{""type"": ""Point"", ""coordinates"": [-123.091536132331, 49.2760258480127]}"
1922;604 E 23RD AV;;B;;RS-1;Riley Park;E 23RD AV;604;;"{""type"": ""Point"", ""coordinates"": [-123.091848988038, 49.2498646789378]}"
1923;605 E CORDOVA ST;;B;;DEOD;Strathcona;E CORDOVA ST;605;;"{""type"": ""Point"", ""coordinates"": [-123.091056326669, 49.28237485494]}"
1928;610 JERVIS ST;;B;;DD;Downtown;JERVIS ST;610;;"{""type"": ""Point"", ""coordinates"": [-123.125843817315, 49.2885466170136]}"
1939;6161 MACDONALD ST;;;L;RS-5;Kerrisdale;MACDONALD ST;6161;H;
1945;620 KEEFER ST;BEZZASSO HOUSE;B;M;RT-3;Strathcona;KEEFER ST;620;;"{""type"": ""Point"", ""coordinates"": [-123.09104618162, 49.279052511704]}"
1946;620 W PENDER ST;;C;;DD;Downtown;W PENDER ST;620;;"{""type"": ""Point"", ""coordinates"": [-123.114509746347, 49.2840641201012]}"
1948;6216 CHESTER ST;;B;;RS-1;Sunset;CHESTER ST;6216;;"{""type"": ""Point"", ""coordinates"": [-123.088938298123, 49.2281124448511]}"
1951;624 SALSBURY DRIVE;;B;;RM-4;Grandview-Woodland;SALSBURY DRIVE;624;;"{""type"": ""Point"", ""coordinates"": [-123.068002528835, 49.278936114726]}"
1956;627 E CORDOVA ST;;B;;DEOD;Strathcona;E CORDOVA ST;627;;"{""type"": ""Point"", ""coordinates"": [-123.090849522012, 49.2823709788848]}"
1959;6275 DUNBAR ST;DOWNS RESIDENCE;A;;RS-5;Dunbar-Southlands;DUNBAR ST;6275;;"{""type"": ""Point"", ""coordinates"": [-123.185898714663, 49.2295146850824]}"
1960;629 E CORDOVA ST;;B;;DEOD;Strathcona;E CORDOVA ST;629;;"{""type"": ""Point"", ""coordinates"": [-123.090849522012, 49.2823709788848]}"
1962;630 PRINCESS AV;;B;;RT-3;Strathcona;PRINCESS AV;630;;"{""type"": ""Point"", ""coordinates"": [-123.091370220863, 49.2787574478507]}"
1965;632 UNION ST;;C;;RT-3;Strathcona;UNION ST;632;;"{""type"": ""Point"", ""coordinates"": [-123.090853041785, 49.2772363294632]}"
1967;633 UNION ST;;B;;RT-3;Strathcona;UNION ST;633;;"{""type"": ""Point"", ""coordinates"": [-123.090842316676, 49.2777521217256]}"
1969;635 E 49TH AV;;B;;RS-1;Sunset;E 49TH AV;635;;"{""type"": ""Point"", ""coordinates"": [-123.092090168173, 49.2257923547611]}"
1970;635 E HASTINGS ST;;B;;DEOD;Strathcona;E HASTINGS ST;635;;"{""type"": ""Point"", ""coordinates"": [-123.090677344751, 49.2814626012774]}"
1976;6405 PRINCE EDWARD ST;;A;;RS-1;Sunset;PRINCE EDWARD ST;6405;;"{""type"": ""Point"", ""coordinates"": [-123.097758613458, 49.2263489113632]}"
