RegistrationNum,RegisteredTypeMapped,RegisteredTypeDesc,RentalHousingUnits,PropertyName,RegisteredDate,ExpiresDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,PropertyContactName,Link,Latitude,Longitude,Location1
001-0134227,Rental Property,Registration,1,,2018-07-06,2023-07-06,Active Registration,10710 57TH AVE S,SEATTLE,WA,98178,Matthew Ip,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0134227,47.50448284,-122.26105361,"10710 57TH AVE S
SEATTLE, WA 98178
(47.50448284, -122.26105361)"
001-0125012,Rental Property,Registration,1,,2016-11-07,2021-11-07,Active Registration,3533 S AUSTIN ST,SEATTLE,WA,98118,Ricky Choi,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125012,47.53422223,-122.28666719,"3533 S AUSTIN ST
SEATTLE, WA 98118
(47.53422223, -122.28666719)"
001-0101452,Rental Property,Registration,12,St. Mortiz,2019-08-21,2021-09-30,Active Registration,4513 UNIVERSITY WAY NE,SEATTLE,WA,98105,"CORNELL & ASSOCIATES, INC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0101452,47.66167567,-122.31345308,"4513 UNIVERSITY WAY NE
SEATTLE, WA 98105
(47.66167567, -122.31345308)"
001-0139895,Rental Property,Registration,1,,2020-06-19,2022-06-19,Active Registration,2831 B SW YANCY ST,SEATTLE,WA,98126,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139895,47.56736917,-122.36941367,"2831 B SW YANCY ST
SEATTLE, WA 98126
(47.56736917, -122.36941367)"
001-0119005,Rental Property,Registration,2,,2016-03-30,2021-03-30,Active Registration,835 16TH AVE,SEATTLE,WA,98122,Phillips Real Estate Services,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0119005,47.61021258,-122.31184152,"835 16TH AVE
SEATTLE, WA 98122
(47.61021258, -122.31184152)"
001-0121140,Rental Property,Registration,1,The Portal,2016-05-30,2021-05-30,Active Registration,655 CROCKETT ST,SEATTLE,WA,98109,HASHEM RIFAAT,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0121140,47.63709868,-122.34381127,"655 CROCKETT ST
SEATTLE, WA 98109
(47.63709868, -122.34381127)"
001-0136362,Rental Property,Registration,4,,2019-06-10,2021-06-10,Active Registration,922 NW 50TH ST,SEATTLE,WA,98107,Walls Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136362,47.66526469,-122.36973697,"922 NW 50TH ST
SEATTLE, WA 98107
(47.66526469, -122.36973697)"
001-0131616,Rental Property,Registration,1,,2017-05-15,2022-05-15,Active Registration,6557 39TH AVE NE,SEATTLE,WA,98115,Roya Tabatabai,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0131616,47.67748795,-122.28629275,"6557 39TH AVE NE
SEATTLE, WA 98115
(47.67748795, -122.28629275)"
001-0128560,Rental Property,Registration,1,,2016-12-01,2021-12-01,Active Registration,910 LENORA ST,SEATTLE,WA,98121,David Van Zile,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0128560,47.61779309,-122.33673423,"910 LENORA ST
SEATTLE, WA 98121
(47.61779309, -122.33673423)"
001-0119778,Rental Property,Registration,1,,2016-04-21,2021-04-21,Active Registration,6016 GOULD AVE S,SEATTLE,WA,98108,Fred Bonner,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0119778,47.54821884,-122.30310862,"6016 GOULD AVE S
SEATTLE, WA 98108
(47.54821884, -122.30310862)"
001-0137210,Rental Property,Registration,1,,2019-08-23,2021-08-23,Active Registration,1135 18TH AVE E,SEATTLE,WA,98112,Preethi Ramani,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137210,47.62973304,-122.3089498,"1135 18TH AVE E
SEATTLE, WA 98112
(47.62973304, -122.3089498)"
001-0138960,Rental Property,Registration,1,,2020-01-21,2022-01-21,Active Registration,2469 S COLLEGE ST,SEATTLE,WA,98144,Tom Kranzle,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138960,47.58280127,-122.30056504,"2469 S COLLEGE ST
SEATTLE, WA 98144
(47.58280127, -122.30056504)"
001-0120009,Rental Property,Registration,1,,2016-04-24,2021-04-24,Active Registration,13040 35TH AVE NE,SEATTLE,WA,98125,Phuc Tran,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0120009,47.72435054,-122.2900946,"13040 35TH AVE NE
SEATTLE, WA 98125
(47.72435054, -122.2900946)"
001-0115008,Rental Property,Registration,3,,2016-01-15,2021-01-15,Active Registration,283 NW MARKET ST,SEATTLE,WA,98107,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115008,47.66605689,-122.36054368,"283 NW MARKET ST
SEATTLE, WA 98107
(47.66605689, -122.36054368)"
001-0127462,Rental Property,Registration,1,,2016-10-24,2021-10-24,Active Registration,5603 39TH AVE S,SEATTLE,WA,98118,Tita Hipol,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127462,47.55185212,-122.28374645,"5603 39TH AVE S
SEATTLE, WA 98118
(47.55185212, -122.28374645)"
001-0136342,Rental Property,Registration,1,Bellotown Court,2019-06-07,2021-06-07,Active Registration,2415 2ND AVE,SEATTLE,WA,98121,Ronak Shah,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136342,47.61481762,-122.34777922,"2415 2ND AVE
SEATTLE, WA 98121
(47.61481762, -122.34777922)"
001-0125306,Rental Property,Registration,1,,2016-08-30,2021-08-30,Active Registration,4046 39TH AVE S,SEATTLE,WA,98118,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125306,47.56656627,-122.28368507,"4046 39TH AVE S
SEATTLE, WA 98118
(47.56656627, -122.28368507)"
001-0114247,Rental Property,Registration,1,,2020-12-01,2022-12-10,Active Registration,2645 A NW 57TH ST,SEATTLE,WA,98107,"Windermere Property Management , Stacy Jost",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114247,47.67003888,-122.39212087,"2645 A NW 57TH ST
SEATTLE, WA 98107
(47.67003888, -122.39212087)"
001-0124494,Rental Property,Registration,1,,2016-08-09,2021-08-09,Active Registration,4231 2ND AVE NE,SEATTLE,WA,98105,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124494,47.65866034,-122.32762971,"4231 2ND AVE NE
SEATTLE, WA 98105
(47.65866034, -122.32762971)"
001-0100874,Rental Property,Registration,33,,2019-09-17,2021-09-17,Active Registration,517 9TH AVE,SEATTLE,WA,98104,FREDERICK SCHEETZ,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100874,47.60523217,-122.32491862,"517 9TH AVE
SEATTLE, WA 98104
(47.60523217, -122.32491862)"
001-0115211,Rental Property,Registration,2,,2015-12-29,2020-12-29,Active Registration,2900 S JUDKINS ST,SEATTLE,WA,98144,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115211,47.59233219,-122.29521131,"2900 S JUDKINS ST
SEATTLE, WA 98144
(47.59233219, -122.29521131)"
001-0137983,Rental Property,Registration,170,LINDEN FLATS,2019-12-17,2021-12-17,Active Registration,13280 LINDEN AVE N,SEATTLE,WA,98133,Vanessa Mendoza,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137983,47.72655912,-122.34736208,"13280 LINDEN AVE N
SEATTLE, WA 98133
(47.72655912, -122.34736208)"
001-0136616,Rental Property,Registration,1,,2019-07-10,2021-07-05,Active Registration,800 NW 50TH ST,SEATTLE,WA,98107,philip lee,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136616,47.66511997,-122.36643207,"800 NW 50TH ST
SEATTLE, WA 98107
(47.66511997, -122.36643207)"
001-0126776,Rental Property,Registration,1,,2016-09-29,2021-09-29,Active Registration,9036 13TH AVE NW,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126776,47.69539419,-122.37231407,"9036 13TH AVE NW
SEATTLE, WA 98117
(47.69539419, -122.37231407)"
001-0114818,Rental Property,Registration,1,,2015-12-21,2020-12-21,Active Registration,3019 HARRIS PL S,SEATTLE,WA,98144,Teresa Walston,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114818,47.57608041,-122.30262275,"3019 HARRIS PL S
SEATTLE, WA 98144
(47.57608041, -122.30262275)"
001-0110594,Rental Property,Registration,1,,2020-07-30,2022-09-11,Active Registration,11520 4TH AVE NW,SEATTLE,WA,98177,Burch Cambers,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0110594,47.71300308,-122.36190623,"11520 4TH AVE NW
SEATTLE, WA 98177
(47.71300308, -122.36190623)"
001-0117953,Rental Property,Registration,2,,2016-03-15,2021-03-15,Active Registration,12351 14th AVE NE,SEATTLE,WA,98125,Andy Teng,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117953,47.71909313,-122.31433451,"12351 14th AVE NE
SEATTLE, WA 98125
(47.71909313, -122.31433451)"
001-0127861,Rental Property,Registration,1,Marselle Building,2016-10-31,2021-10-31,Active Registration,699 JOHN ST,SEATTLE,WA,98109,Maple Leaf Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127861,47.61933082,-122.34414473,"699 JOHN ST
SEATTLE, WA 98109
(47.61933082, -122.34414473)"
001-0123784,Rental Property,Registration,1,,2016-07-08,2021-07-08,Active Registration,1408 N 55TH ST,SEATTLE,WA,98103,"Kehaly, William & Pamela",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0123784,47.66902715,-122.33954772,"1408 N 55TH ST
SEATTLE, WA 98103
(47.66902715, -122.33954772)"
001-0136766,Rental Property,Registration,1,Loyal,2019-07-23,2021-07-23,Active Registration,8376 LOYAL WAY NW,SEATTLE,WA,98117,Kris Huston,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136766,47.69035116,-122.3975461,"8376 LOYAL WAY NW
SEATTLE, WA 98117
(47.69035116, -122.3975461)"
001-0125978,Rental Property,Registration,1,"5003 S Genesee St., Seattle, WA 98118",2016-09-14,2021-09-14,Active Registration,5003 S GENESEE ST,SEATTLE,WA,98118,John Forderhase,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125978,47.5639422,-122.27047531,"5003 S GENESEE ST
SEATTLE, WA 98118
(47.5639422, -122.27047531)"
001-0115742,Rental Property,Registration,3,,2015-12-31,2020-12-31,Active Registration,2423 S WALKER ST,SEATTLE,WA,98144,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115742,47.58349649,-122.3008982,"2423 S WALKER ST
SEATTLE, WA 98144
(47.58349649, -122.3008982)"
001-0114481,Rental Property,Registration,2,,2015-12-15,2020-12-15,Active Registration,6243 SYCAMORE AVE NW,SEATTLE,WA,98107,Jordan Sullivan,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114481,47.6755141,-122.35873995,"6243 SYCAMORE AVE NW
SEATTLE, WA 98107
(47.6755141, -122.35873995)"
001-0102080,Rental Property,Registration,10,Heather Court,2019-08-20,2021-09-30,Active Registration,114 12TH AVE E,SEATTLE,WA,98102,Pilot Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0102080,47.61943888,-122.31651234,"114 12TH AVE E
SEATTLE, WA 98102
(47.61943888, -122.31651234)"
001-0115790,Rental Property,Registration,1,,2020-12-02,2022-12-31,Active Registration,7542 40TH AVE NE,SEATTLE,WA,98115,Phuc Tran,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115790,47.68439567,-122.28496374,"7542 40TH AVE NE
SEATTLE, WA 98115
(47.68439567, -122.28496374)"
001-0127670,Rental Property,Registration,1,,2016-10-24,2021-10-24,Active Registration,8752 3RD AVE NW,SEATTLE,WA,98117,Kaeti Dermody,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127670,47.69396552,-122.36034759,"8752 3RD AVE NW
SEATTLE, WA 98117
(47.69396552, -122.36034759)"
001-0112851,Rental Property,Registration,3,,2020-09-08,2022-11-05,Active Registration,6116 22ND AVE NW,SEATTLE,WA,98107,Ruth Moen,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0112851,47.67367726,-122.38437596,"6116 22ND AVE NW
SEATTLE, WA 98107
(47.67367726, -122.38437596)"
001-0139523,Rental Property,Registration,1,GOTHMANN HOUSE,2020-04-10,2022-04-10,Active Registration,5800 46TH AVE S,SEATTLE,WA,98118,Michael Shelton,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139523,47.55028477,-122.27517805,"5800 46TH AVE S
SEATTLE, WA 98118
(47.55028477, -122.27517805)"
001-0109240,Rental Property,Registration,1,Eldorado #3,2020-07-09,2022-08-05,Active Registration,3635 24TH PL W,SEATTLE,WA,98199,MRP Enterprises Inc,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0109240,47.65305182,-122.38811662,"3635 24TH PL W
SEATTLE, WA 98199
(47.65305182, -122.38811662)"
001-0104197,Rental Property,Registration,47,Trovere,2020-02-23,2022-03-13,Active Registration,660 NE 43RD ST,SEATTLE,WA,98105,Calhoun Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104197,47.65960736,-122.32142901,"660 NE 43RD ST
SEATTLE, WA 98105
(47.65960736, -122.32142901)"
001-0123240,Rental Property,Registration,1,,2016-06-30,2021-06-30,Active Registration,2029 MCGILVRA BLVD E,SEATTLE,WA,98112,Goran Zivkovic,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0123240,47.63788546,-122.28125474,"2029 MCGILVRA BLVD E
SEATTLE, WA 98112
(47.63788546, -122.28125474)"
001-0124777,Rental Property,Registration,4,,2016-08-16,2021-08-16,Active Registration,855 NW 85TH ST,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124777,47.69043428,-122.36768883,"855 NW 85TH ST
SEATTLE, WA 98117
(47.69043428, -122.36768883)"
001-0141034,Rental Property,Registration,85,Hobson Place,2020-12-02,2022-12-02,Active Registration,1911 22ND AVE S,SEATTLE,WA,98144,DESC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0141034,47.5860715,-122.30446566,"1911 22ND AVE S
SEATTLE, WA 98144
(47.5860715, -122.30446566)"
001-0122203,Rental Property,Registration,2,,2016-06-17,2021-06-17,Active Registration,4110 EVANSTON AVE N,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0122203,47.65703275,-122.35085986,"4110 EVANSTON AVE N
SEATTLE, WA 98103
(47.65703275, -122.35085986)"
001-0101965,Rental Property,Registration,27,Eagle Court,2019-09-25,2021-09-26,Active Registration,2121 E JEFFERSON ST,SEATTLE,WA,98122,Walls Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0101965,47.60583084,-122.3042278,"2121 E JEFFERSON ST
SEATTLE, WA 98122
(47.60583084, -122.3042278)"
001-0103585,Rental Property,Registration,6,617 N 49th Street Apartments,2019-11-18,2022-01-15,Active Registration,617 N 49TH ST,SEATTLE,WA,98103,Carolyn Kitchell,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0103585,47.66406548,-122.35066811,"617 N 49TH ST
SEATTLE, WA 98103
(47.66406548, -122.35066811)"
001-0124700,Rental Property,Registration,1,,2016-08-18,2021-08-18,Active Registration,7141 30TH AVE SW,SEATTLE,WA,98126,Pete Holder,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124700,47.5379401,-122.37153288,"7141 30TH AVE SW
SEATTLE, WA 98126
(47.5379401, -122.37153288)"
001-0122975,Rental Property,Registration,2,1302 N 49th Street,2016-06-28,2021-06-28,Active Registration,1302 N 49TH ST,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0122975,47.66452624,-122.34185568,"1302 N 49TH ST
SEATTLE, WA 98103
(47.66452624, -122.34185568)"
001-0114758,Rental Property,Registration,1,,2015-12-18,2020-12-18,Active Registration,10041 DENSMORE AVE N,SEATTLE,WA,98133,Jeff Ross,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114758,47.70265249,-122.3378207,"10041 DENSMORE AVE N
SEATTLE, WA 98133
(47.70265249, -122.3378207)"
001-0117129,Rental Property,Registration,2,,2016-02-19,2021-02-19,Active Registration,3015 NE 120TH ST,SEATTLE,WA,98125,Tawat Siwadune,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117129,47.71541557,-122.29555227,"3015 NE 120TH ST
SEATTLE, WA 98125
(47.71541557, -122.29555227)"
001-0128672,Rental Property,Registration,1,,2017-02-09,2022-02-09,Active Registration,852 NW 90TH ST,SEATTLE,WA,98117,Tamela Thomas,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0128672,47.69445328,-122.36759134,"852 NW 90TH ST
SEATTLE, WA 98117
(47.69445328, -122.36759134)"
001-0113862,Rental Property,Registration,1,,2020-11-29,2022-12-03,Active Registration,11012 unit B GREENWOOD AVE N,SEATTLE,WA,98133,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0113862,47.70921406,-122.35498462,"11012 unit B GREENWOOD AVE N
SEATTLE, WA 98133
(47.70921406, -122.35498462)"
001-0124047,Rental Property,Registration,1,,2016-08-02,2021-08-02,Active Registration,9313 LINDEN AVE N,SEATTLE,WA,98103,Matt Bronson,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124047,47.69674697,-122.34755484,"9313 LINDEN AVE N
SEATTLE, WA 98103
(47.69674697, -122.34755484)"
001-0109222,Rental Property,Registration,1,Shannon Condominiums,2020-06-12,2022-08-05,Active Registration,601 BELMONT AVE E,SEATTLE,WA,98102,Val Tomey,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0109222,47.62464104,-122.32445393,"601 BELMONT AVE E
SEATTLE, WA 98102
(47.62464104, -122.32445393)"
001-0101144,Rental Property,Registration,34,Maple Leaf Court,2019-09-12,2021-09-17,Active Registration,8620 23RD AVE NE,SEATTLE,WA,98115,Tryg Fortun,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0101144,47.69175423,-122.30397293,"8620 23RD AVE NE
SEATTLE, WA 98115
(47.69175423, -122.30397293)"
001-0104250,Rental Property,Registration,6,,2015-03-15,2020-03-15,Active Registration,6708 CALIFORNIA AVE SW,SEATTLE,WA,98136,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104250,47.54270074,-122.38690073,"6708 CALIFORNIA AVE SW
SEATTLE, WA 98136
(47.54270074, -122.38690073)"
001-0118625,Rental Property,Registration,1,,2016-03-21,2021-03-21,Active Registration,11710 BARTLETT AVE NE,SEATTLE,WA,98125,Maple Leaf Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0118625,47.71392688,-122.28358736,"11710 BARTLETT AVE NE
SEATTLE, WA 98125
(47.71392688, -122.28358736)"
001-0125310,Rental Property,Registration,2,,2016-08-30,2021-08-30,Active Registration,120 NW 79TH ST,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125310,47.68642032,-122.35894705,"120 NW 79TH ST
SEATTLE, WA 98117
(47.68642032, -122.35894705)"
001-0116330,Rental Property,Registration,1,Wilkinson-11307,2020-11-30,2023-01-21,Active Registration,11307 15th AVE NE,Seattle,WA,98125,Ann Ashford,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116330,47.71063759,-122.31279106,"11307 15th AVE NE
Seattle, WA 98125
(47.71063759, -122.31279106)"
001-0116070,Rental Property,Registration,1,,2020-12-02,2023-01-07,Active Registration,7746 12TH AVE NW,SEATTLE,WA,98117,Steve Grappo,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116070,47.68649035,-122.37116902,"7746 12TH AVE NW
SEATTLE, WA 98117
(47.68649035, -122.37116902)"
001-0135130,Rental Property,Registration,1,,2018-11-29,2023-11-29,Active Registration,12219 DENSMORE AVE N,SEATTLE,WA,98133,Paul vanGemert,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0135130,47.7176968,-122.33798067,"12219 DENSMORE AVE N
SEATTLE, WA 98133
(47.7176968, -122.33798067)"
001-0103909,Rental Property,Registration,5,glen eagles,2020-12-02,2022-12-02,Active Registration,603 13TH AVE E,SEATTLE,WA,98102,Murray Kahn,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0103909,47.62443075,-122.31602163,"603 13TH AVE E
SEATTLE, WA 98102
(47.62443075, -122.31602163)"
001-0138279,Rental Property,Registration,1,,2019-11-27,2021-11-27,Active Registration,2016 MCGILVRA BLVD E,SEATTLE,WA,98112,KARL & STEPHANIE SCHMIDT,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138279,47.6375545,-122.28048808,"2016 MCGILVRA BLVD E
SEATTLE, WA 98112
(47.6375545, -122.28048808)"
