TREE_ID,CIVIC_NUMBER,STD_STREET,GENUS_NAME,SPECIES_NAME,CULTIVAR_NAME,COMMON_NAME,ASSIGNED,ROOT_BARRIER,PLANT_AREA,ON_STREET_BLOCK,ON_STREET,NEIGHBOURHOOD_NAME,STREET_SIDE_NAME,HEIGHT_RANGE_ID,DIAMETER,CURB,DATE_PLANTED,Geom
147430,3318,E 27TH AV,CORYLUS,COLURNA,,TURKISH HAZELNUT,N,N,7,3300,E 27TH AV,RENFREW-COLLINGWOOD,EVEN,5,14.0,Y,1996-10-28,"{'type': 'Point', 'coordinates': [-123.032564, 49.246197]}"
147432,3354,E 27TH AV,CORYLUS,COLURNA,,TURKISH HAZELNUT,N,N,7,3300,E 27TH AV,RENFREW-COLLINGWOOD,EVEN,2,14.0,Y,1996-10-28,"{'type': 'Point', 'coordinates': [-123.031953, 49.246186]}"
147437,3410,E 27TH AV,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,7,3400,E 27TH AV,RENFREW-COLLINGWOOD,EVEN,2,9.0,Y,1996-10-29,"{'type': 'Point', 'coordinates': [-123.030859, 49.246181]}"
147538,2905,KASLO ST,TILIA,AMERICANA,,BASSWOOD,N,N,4,2900,KASLO ST,RENFREW-COLLINGWOOD,ODD,4,16.0,Y,,"{'type': 'Point', 'coordinates': [-123.047115, 49.257694]}"
147540,2905,KASLO ST,TILIA,AMERICANA,,BASSWOOD,N,N,4,2900,KASLO ST,RENFREW-COLLINGWOOD,ODD,4,16.5,Y,,"{'type': 'Point', 'coordinates': [-123.047114, 49.257892]}"
147577,2592,E 28TH AV,FAGUS,CRENATA,,JAPANESE BEECH,N,N,N,4400,PENTICTON ST,RENFREW-COLLINGWOOD,ODD,2,10.0,Y,1996-10-18,"{'type': 'Point', 'coordinates': [-123.052126, 49.245247]}"
147586,2605,E 29TH AV,FAGUS,CRENATA,,JAPANESE BEECH,N,N,N,4400,PENTICTON ST,RENFREW-COLLINGWOOD,EVEN,2,9.0,Y,1996-10-18,"{'type': 'Point', 'coordinates': [-123.051961, 49.244814]}"
147587,3495,PANDORA ST,SORBUS,ARIA,,WHITE BEAM MOUNTAIN ASH,N,N,10,100,SKEENA ST,HASTINGS-SUNRISE,ODD,2,11.0,Y,1996-10-23,"{'type': 'Point', 'coordinates': [-123.028396, 49.283275]}"
147588,4420,PENTICTON ST,PINUS,CONTORTA,,SHORE PINE,N,N,N,4400,PENTICTON ST,RENFREW-COLLINGWOOD,EVEN,4,16.0,N,,"{'type': 'Point', 'coordinates': [-123.051963, 49.245211]}"
147599,4395,ATLIN ST,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,8,4300,ATLIN ST,RENFREW-COLLINGWOOD,ODD,4,11.0,Y,2003-02-26,"{'type': 'Point', 'coordinates': [-123.045939, 49.245306]}"
147603,4331,ATLIN ST,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,8,4300,ATLIN ST,RENFREW-COLLINGWOOD,ODD,4,8.0,Y,2003-02-26,"{'type': 'Point', 'coordinates': [-123.045936, 49.245822]}"
147611,4190,ATLIN ST,MALUS,PUMILA,VARIOUS,COMMON APPLE,N,N,6,4100,ATLIN ST,RENFREW-COLLINGWOOD,EVEN,1,3.0,N,,"{'type': 'Point', 'coordinates': [-123.045761, 49.247292]}"
147618,7684,VIVIAN DRIVE,PLATANUS,ACERIFOLIA   X,,LONDON PLANE TREE,N,N,N,7600,VIVIAN DRIVE,KILLARNEY,EVEN,4,7.5,Y,,"{'type': 'Point', 'coordinates': [-123.052568, 49.214619]}"
147623,3340,W KING EDWARD AV,GYMNOCLADUS,DIOICUS,,KENTUCKY COFFEETREE,N,N,40,3300,W KING EDWARD AV,DUNBAR-SOUTHLANDS,MED,1,3.0,N,2010-11-19,"{'type': 'Point', 'coordinates': [-123.17934, 49.25001]}"
147632,4803,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,3,4800,SLOCAN ST,RENFREW-COLLINGWOOD,ODD,1,1.75,Y,2005-01-17,"{'type': 'Point', 'coordinates': [-123.052818, 49.241361]}"
147633,4815,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,3,4800,SLOCAN ST,RENFREW-COLLINGWOOD,ODD,1,1.75,Y,2005-01-17,"{'type': 'Point', 'coordinates': [-123.053005, 49.241169]}"
147636,2604,E 27TH AV,PSEUDOTSUGA,MENZIESII,,DOUGLAS FIR,N,N,N,4300,PENTICTON ST,RENFREW-COLLINGWOOD,EVEN,4,27.0,N,,"{'type': 'Point', 'coordinates': [-123.051966, 49.246025]}"
147643,8156,MONTCALM ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,7,8100,MONTCALM ST,MARPOLE,EVEN,1,3.0,Y,2011-03-02,"{'type': 'Point', 'coordinates': [-123.135556, 49.211817]}"
147645,3584,WALKER ST,MALUS,XX,ROYALTY,ROYALTY CRABAPPLE,Y,N,N,3500,WALKER ST,KENSINGTON-CEDAR COTTAGE,EVEN,1,3.0,Y,2012-03-10,"{'type': 'Point', 'coordinates': [-123.05889, 49.250247]}"
147646,3596,WALKER ST,ACER,PALMATUM,,JAPANESE MAPLE,Y,N,N,3500,WALKER ST,KENSINGTON-CEDAR COTTAGE,EVEN,1,3.0,Y,2012-03-19,"{'type': 'Point', 'coordinates': [-123.059035, 49.250027]}"
147650,1155,E 6TH AV,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,N,2100,GLEN DRIVE,MOUNT PLEASANT,EVEN,1,3.0,Y,2011-12-12,
147676,7710,VIVIAN DRIVE,PLATANUS,ACERIFOLIA   X,,LONDON PLANE TREE,N,N,N,7700,VIVIAN DRIVE,KILLARNEY,EVEN,4,8.5,Y,,"{'type': 'Point', 'coordinates': [-123.053167, 49.214089]}"
147683,4679,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,3,4600,SLOCAN ST,RENFREW-COLLINGWOOD,ODD,1,1.75,Y,2005-01-17,"{'type': 'Point', 'coordinates': [-123.051513, 49.242697]}"
147684,4809,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,3,4800,SLOCAN ST,RENFREW-COLLINGWOOD,ODD,1,1.5,Y,2005-01-17,"{'type': 'Point', 'coordinates': [-123.052893, 49.241283]}"
147687,4804,SLOCAN ST,AMELANCHIER,LAEVIS,,ALLEGHENY SERVICEBERRY,N,Y,3,4800,SLOCAN ST,RENFREW-COLLINGWOOD,EVEN,2,5.0,Y,2005-01-17,"{'type': 'Point', 'coordinates': [-123.052589, 49.241369]}"
147750,3091,E 29TH AV,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,N,4400,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,4,12.5,N,,"{'type': 'Point', 'coordinates': [-123.039204, 49.244858]}"
147766,4121,LILLOOET ST,LIQUIDAMBAR,STYRACIFLUA,,AMERICAN SWEETGUM,N,N,N,4100,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3.0,N,,
147767,4121,LILLOOET ST,CERCIDIPHYLLUM,JAPONICUM,,KATSURA TREE,N,N,N,4100,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3.0,N,,
147769,4071,LILLOOET ST,FRAXINUS,ORNUS,ARIE PETERS,FLOWERING ASH,N,N,N,4000,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,2.5,Y,2004-11-03,"{'type': 'Point', 'coordinates': [-123.039184, 49.248289]}"
147770,4031,LILLOOET ST,FRAXINUS,ORNUS,ARIE PETERS,FLOWERING ASH,N,N,N,4000,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3.0,Y,2004-11-03,"{'type': 'Point', 'coordinates': [-123.039183, 49.248411]}"
147771,4019,LILLOOET ST,FRAXINUS,ORNUS,ARIE PETERS,FLOWERING ASH,N,N,N,4000,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3.25,Y,2004-11-03,"{'type': 'Point', 'coordinates': [-123.039183, 49.248522]}"
147880,5018,CLARENDON ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,6,2400,E 34TH AV,RENFREW-COLLINGWOOD,EVEN,2,3.0,Y,2004-01-24,"{'type': 'Point', 'coordinates': [-123.05513, 49.238831]}"
147883,4838,SLOCAN ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,Y,3,4800,SLOCAN ST,RENFREW-COLLINGWOOD,EVEN,1,2.5,Y,2005-02-17,"{'type': 'Point', 'coordinates': [-123.053035, 49.240914]}"
147888,409,E 60TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,,400,E 60TH AV,SUNSET,ODD,2,16.0,Y,,"{'type': 'Point', 'coordinates': [-123.097633, 49.215817]}"
147896,3251,CHARLES ST,MAGNOLIA,KOBUS,,KOBUS MAGNOLIA,N,N,20,3200,CHARLES ST,HASTINGS-SUNRISE,ODD,3,13.0,Y,,"{'type': 'Point', 'coordinates': [-123.034607, 49.273333]}"
147902,2301,WILLOW ST,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,Y,N,3,2300,WILLOW ST,FAIRVIEW,ODD,2,8.0,Y,,"{'type': 'Point', 'coordinates': [-123.121856, 49.264931]}"
147923,4604,WALDEN ST,THUJA,PLICATA,,WESTERN RED CEDAR,N,N,5,200,E 30TH AV,RILEY PARK,EVEN,4,9.0,Y,,"{'type': 'Point', 'coordinates': [-123.099435, 49.2432]}"
147933,2735,E 41ST AV,PRUNUS,SERRULATA,,JAPANESE FLOWERING CHERRY,N,N,N,5600,RHODES ST,RENFREW-COLLINGWOOD,ODD,1,7.5,Y,,"{'type': 'Point', 'coordinates': [-123.050314, 49.233067]}"
147934,2735,E 41ST AV,PRUNUS,SERRULATA,,JAPANESE FLOWERING CHERRY,N,N,N,5600,RHODES ST,RENFREW-COLLINGWOOD,ODD,1,11.5,Y,,"{'type': 'Point', 'coordinates': [-123.050315, 49.233125]}"
147958,4566,CLARENDON ST,FRAXINUS,PENNSYLVANICA,SUMMIT,SUMMIT ASH,N,N,2,4500,CLARENDON ST,RENFREW-COLLINGWOOD,EVEN,3,8.0,Y,1993-11-15,"{'type': 'Point', 'coordinates': [-123.053106, 49.244003]}"
147967,4555,CLARENDON ST,FRAXINUS,PENNSYLVANICA,SUMMIT,SUMMIT ASH,N,N,N,4500,CLARENDON ST,RENFREW-COLLINGWOOD,ODD,2,7.0,Y,1993-11-01,"{'type': 'Point', 'coordinates': [-123.053434, 49.243833]}"
147970,2044,E 47TH AV,ACER,PSEUDOPLATANUS,,SYCAMORE MAPLE,Y,N,7,2000,E 47TH AV,VICTORIA-FRASERVIEW,EVEN,5,24.0,Y,,"{'type': 'Point', 'coordinates': [-123.064495, 49.227589]}"
147979,4892,CLARENDON ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,4800,CLARENDON ST,RENFREW-COLLINGWOOD,EVEN,2,5.0,Y,1996-10-25,"{'type': 'Point', 'coordinates': [-123.054434, 49.240617]}"
147984,4883,CLARENDON ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,N,4800,CLARENDON ST,RENFREW-COLLINGWOOD,ODD,2,6.5,Y,1996-10-24,"{'type': 'Point', 'coordinates': [-123.054608, 49.240933]}"
148001,4677,TODD ST,CHAMAECYPARIS,PISIFERA,,SAWARA FALSECYPRESS,N,N,N,4600,TODD ST,RENFREW-COLLINGWOOD,ODD,3,14.5,Y,,"{'type': 'Point', 'coordinates': [-123.046121, 49.242139]}"
148006,4579,TODD ST,PICEA,PUNGENS,GLAUCA,COLORADO BLUE SPRUCE,N,N,N,4500,TODD ST,RENFREW-COLLINGWOOD,ODD,5,33.0,Y,,"{'type': 'Point', 'coordinates': [-123.045488, 49.242761]}"
148017,4663,RAVINE ST,FRAXINUS,PENNSYLVANICA,PATMORE,PATMORE ASH,N,N,8,4600,RAVINE ST,RENFREW-COLLINGWOOD,ODD,3,12.0,Y,1998-02-25,"{'type': 'Point', 'coordinates': [-123.047022, 49.2425]}"
148035,2703,HORLEY ST,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,2700,HORLEY ST,RENFREW-COLLINGWOOD,ODD,2,3.0,Y,2001-11-22,"{'type': 'Point', 'coordinates': [-123.049655, 49.240931]}"
148038,2711,HORLEY ST,CHAMAECYPARIS,OBTUSA,,HINOKI FALSECYPRESS,N,N,B,2700,HORLEY ST,RENFREW-COLLINGWOOD,ODD,2,28.5,Y,,"{'type': 'Point', 'coordinates': [-123.0493, 49.240817]}"
148109,2950,EUCLID AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,2900,EUCLID AV,RENFREW-COLLINGWOOD,EVEN,2,17.5,Y,,"{'type': 'Point', 'coordinates': [-123.043762, 49.240467]}"
148159,3180,QUEENS AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,N,3100,QUEENS AV,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2001-12-13,"{'type': 'Point', 'coordinates': [-123.039476, 49.242667]}"
148162,3146,QUEENS AV,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,N,N,3100,QUEENS AV,RENFREW-COLLINGWOOD,EVEN,1,3.0,Y,2001-12-13,"{'type': 'Point', 'coordinates': [-123.039976, 49.242869]}"
148200,585,SMITHE ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,C,500,SMITHE ST,DOWNTOWN,ODD,4,11.0,Y,,
148207,1028,W 26TH AV,ULMUS,AMERICANA,,AMERICAN ELM,N,N,10,1000,W 26TH AV,SHAUGHNESSY,EVEN,6,47.0,Y,1996-06-07,"{'type': 'Point', 'coordinates': [-123.127943, 49.248111]}"
148211,3503,GLADSTONE ST,FRAXINUS,EXCELSIOR,,EUROPEAN ASH,N,N,6,3500,GLADSTONE ST,KENSINGTON-CEDAR COTTAGE,ODD,5,25.0,N,,"{'type': 'Point', 'coordinates': [-123.059188, 49.252083]}"
148215,793,W 20TH AV,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,12,3500,WILLOW ST,SOUTH CAMBIE,EVEN,7,29.5,Y,,"{'type': 'Point', 'coordinates': [-123.122075, 49.253811]}"
148217,793,W 20TH AV,ACER,PLATANOIDES,,NORWAY MAPLE,N,N,12,3500,WILLOW ST,SOUTH CAMBIE,EVEN,7,25.0,Y,,"{'type': 'Point', 'coordinates': [-123.122081, 49.253558]}"
148235,4561,REID ST,SORBUS,AUCUPARIA,,EUROPEAN MOUNTAIN ASH,N,N,B,4500,REID ST,RENFREW-COLLINGWOOD,ODD,4,26.0,Y,,"{'type': 'Point', 'coordinates': [-123.036702, 49.243419]}"
148236,4561,REID ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,B,4500,REID ST,RENFREW-COLLINGWOOD,ODD,1,2.0,Y,2005-03-16,"{'type': 'Point', 'coordinates': [-123.036649, 49.243467]}"
148257,5434,KILLARNEY ST,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,N,7,5400,KILLARNEY ST,RENFREW-COLLINGWOOD,EVEN,2,5.25,Y,1997-12-03,"{'type': 'Point', 'coordinates': [-123.045822, 49.235391]}"
148259,5412,KILLARNEY ST,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,N,7,5400,KILLARNEY ST,RENFREW-COLLINGWOOD,EVEN,2,5.0,Y,1997-12-07,"{'type': 'Point', 'coordinates': [-123.045822, 49.2358]}"
148265,5411,KILLARNEY ST,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,5400,KILLARNEY ST,RENFREW-COLLINGWOOD,ODD,2,7.0,Y,1997-12-01,"{'type': 'Point', 'coordinates': [-123.045999, 49.236031]}"
148269,5457,KILLARNEY ST,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,5400,KILLARNEY ST,RENFREW-COLLINGWOOD,ODD,2,10.0,Y,1997-12-01,"{'type': 'Point', 'coordinates': [-123.045994, 49.23511]}"
148271,1486,E 28TH AV,MAGNOLIA,XX,GALAXY,MAGNOLIA 'GALAXY',N,N,6,1400,E 28TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,3.5,Y,1997-12-02,"{'type': 'Point', 'coordinates': [-123.073693, 49.24535]}"
148272,5505,KILLARNEY ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,4,5500,KILLARNEY ST,RENFREW-COLLINGWOOD,ODD,3,13.5,Y,1997-12-05,"{'type': 'Point', 'coordinates': [-123.045998, 49.234817]}"
148345,4888,SELKIRK ST,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,15,1100,W 33RD AV,SHAUGHNESSY,ODD,2,19.0,Y,,"{'type': 'Point', 'coordinates': [-123.132052, 49.241656]}"
148353,3104,E 51ST AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,10,3100,E 51ST AV,KILLARNEY,EVEN,2,8.5,Y,1998-05-04,"{'type': 'Point', 'coordinates': [-123.040853, 49.222897]}"
148372,5512,WALLACE ST,CORNUS,NUTTALLII,,PACIFIC DOGWOOD,N,N,N,5500,WALLACE ST,DUNBAR-SOUTHLANDS,EVEN,5,38.5,N,,"{'type': 'Point', 'coordinates': [-123.19026, 49.23635]}"
148417,5584,LABURNUM ST,ACER,CAMPESTRE,,HEDGE MAPLE,N,N,9,5500,LABURNUM ST,SHAUGHNESSY,EVEN,3,12.0,Y,1994-02-17,"{'type': 'Point', 'coordinates': [-123.150473, 49.235763]}"
148555,5596,KILLARNEY ST,PLATANUS,ACERIFOLIA   X,BLOODGOOD,BLOODGOOD PLANE TREE,N,N,7,5500,KILLARNEY ST,RENFREW-COLLINGWOOD,EVEN,4,10.0,Y,1997-12-08,"{'type': 'Point', 'coordinates': [-123.045823, 49.234017]}"
148559,5570,KILLARNEY ST,PLATANUS,ACERIFOLIA   X,BLOODGOOD,BLOODGOOD PLANE TREE,N,N,7,5500,KILLARNEY ST,RENFREW-COLLINGWOOD,EVEN,4,12.0,Y,1997-12-08,"{'type': 'Point', 'coordinates': [-123.045821, 49.23413]}"
148564,5477,OAK ST,ROBINIA,PSEUDOACACIA,,BLACK LOCUST,N,N,B,5400,OAK ST,SHAUGHNESSY,ODD,5,24.5,Y,,"{'type': 'Point', 'coordinates': [-123.128172, 49.236378]}"
148574,4888,GRANVILLE ST,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,12,1400,W 33RD AV,SHAUGHNESSY,ODD,2,12.75,Y,,"{'type': 'Point', 'coordinates': [-123.13861, 49.241903]}"
148600,393,W 45TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,8,300,W 45TH AV,OAKRIDGE,ODD,2,20.85,Y,,"{'type': 'Point', 'coordinates': [-123.11451, 49.229803]}"
148603,10,E 26TH AV,MAGNOLIA,KOBUS,,KOBUS MAGNOLIA,N,N,6,4200,ONTARIO ST,RILEY PARK,EVEN,2,10.5,Y,,"{'type': 'Point', 'coordinates': [-123.104937, 49.247961]}"
148610,3192,W 16TH AV,ACER,CAMPESTRE,QUEEN ELIZABETH,QUEEN ELIZABETH MAPLE,N,Y,6,3200,TRUTCH ST,ARBUTUS-RIDGE,EVEN,2,6.0,Y,2008-03-19,"{'type': 'Point', 'coordinates': [-123.17603, 49.25724]}"
148612,238,W 26TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,8,200,W 26TH AV,RILEY PARK,EVEN,3,17.0,Y,,"{'type': 'Point', 'coordinates': [-123.110468, 49.247714]}"
148617,287,W 26TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,8,200,W 26TH AV,RILEY PARK,ODD,2,15.0,Y,,"{'type': 'Point', 'coordinates': [-123.111156, 49.247917]}"
148619,396,W 26TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,8,300,W 26TH AV,RILEY PARK,EVEN,2,14.0,Y,,"{'type': 'Point', 'coordinates': [-123.111872, 49.247828]}"
148620,406,E 28TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,9,400,E 28TH AV,RILEY PARK,EVEN,2,16.0,Y,,"{'type': 'Point', 'coordinates': [-123.096642, 49.245603]}"
148649,2610,W 50TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,2600,MARINE CRESCENT,KERRISDALE,EVEN,2,20.0,Y,,"{'type': 'Point', 'coordinates': [-123.163986, 49.226125]}"
148650,2610,MARINE CRESCENT,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,2600,MARINE CRESCENT,KERRISDALE,EVEN,2,4.0,Y,,"{'type': 'Point', 'coordinates': [-123.163921, 49.225939]}"
148656,5510,BLENHEIM ST,PRUNUS,CERASIFERA,THUNDERCLOUD,THUNDERCLOUD PURPLE PLUM,N,N,10,3200,W 39TH AV,DUNBAR-SOUTHLANDS,EVEN,1,7.0,Y,2000-02-18,"{'type': 'Point', 'coordinates': [-123.17833, 49.2366]}"
148662,2403,W 20TH AV,ACER,CAMPESTRE,,HEDGE MAPLE,N,N,7,3600,BALSAM ST,ARBUTUS-RIDGE,ODD,2,4.5,Y,1996-12-12,
148683,7223,MARGUERITE ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,7200,MARGUERITE ST,KERRISDALE,ODD,2,14.0,Y,,"{'type': 'Point', 'coordinates': [-123.145347, 49.220161]}"
148702,1175,W 54TH AV,MAGNOLIA,KOBUS,,KOBUS MAGNOLIA,N,N,N,1100,W 54TH AV,OAKRIDGE,ODD,2,15.0,Y,,"{'type': 'Point', 'coordinates': [-123.132553, 49.221653]}"
148705,2235,W 4TH AV,TILIA,EUCHLORA   X,,CRIMEAN LINDEN,Y,N,G,2200,W 4TH AV,KITSILANO,ODD,4,11.0,Y,,"{'type': 'Point', 'coordinates': [-123.156368, 49.268273]}"
148714,568,W 28TH AV,MALUS,PUMILA,VARIOUS,COMMON APPLE,N,N,9,500,W 28TH AV,SOUTH CAMBIE,EVEN,2,10.5,Y,,"{'type': 'Point', 'coordinates': [-123.117772, 49.246094]}"
148715,636,W 28TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,9,600,W 28TH AV,SOUTH CAMBIE,EVEN,2,11.0,Y,,"{'type': 'Point', 'coordinates': [-123.119393, 49.246122]}"
148717,663,W 28TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,6,600,W 28TH AV,SOUTH CAMBIE,ODD,2,13.0,Y,,"{'type': 'Point', 'coordinates': [-123.119866, 49.246231]}"
148721,2900,E 44TH AV,MAGNOLIA,KOBUS,,KOBUS MAGNOLIA,N,N,9,5900,RUPERT ST,KILLARNEY,ODD,2,3.0,Y,1998-01-20,
148722,4568,ONTARIO ST,MAGNOLIA,KOBUS,,KOBUS MAGNOLIA,N,N,6,4500,ONTARIO ST,RILEY PARK,EVEN,2,8.5,Y,,"{'type': 'Point', 'coordinates': [-123.105129, 49.243714]}"
148724,1109,W 43RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,N,1100,W 43RD AV,OAKRIDGE,ODD,1,3.0,Y,2009-02-06,"{'type': 'Point', 'coordinates': [-123.130444, 49.232228]}"
148731,102,W HASTINGS ST,PLATANUS,ACERIFOLIA   X,,LONDON PLANE TREE,N,N,C,100,W HASTINGS ST,DOWNTOWN,EVEN,5,12.0,Y,,"{'type': 'Point', 'coordinates': [-123.107459, 49.281953]}"
148735,101,W HASTINGS ST,PLATANUS,ACERIFOLIA   X,,LONDON PLANE TREE,Y,N,C,100,W HASTINGS ST,DOWNTOWN,ODD,5,15.5,Y,,
148746,2682,E 53RD AV,TILIA,CORDATA,,LITTLE-LEAF LINDEN,N,N,7,2600,E 53RD AV,VICTORIA-FRASERVIEW,EVEN,3,10.0,N,,"{'type': 'Point', 'coordinates': [-123.05293, 49.221072]}"
148747,7363,HUMM ST,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,12,7300,HUMM ST,VICTORIA-FRASERVIEW,ODD,3,13.25,Y,,"{'type': 'Point', 'coordinates': [-123.063438, 49.217468]}"
148755,2799,E 51ST AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,12,2700,E 51ST AV,VICTORIA-FRASERVIEW,ODD,3,16.0,Y,,"{'type': 'Point', 'coordinates': [-123.050896, 49.222761]}"
148766,3125,E 63RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,3100,E 63RD AV,KILLARNEY,ODD,1,6.0,Y,,
148772,1837,ISLAND AV,ULMUS,AMERICANA,BRANDON,BRANDON ELM,N,N,N,1800,ISLAND AV,VICTORIA-FRASERVIEW,ODD,1,4.5,Y,2011-03-02,"{'type': 'Point', 'coordinates': [-123.068706, 49.209372]}"
148775,915,E 26TH AV,PRUNUS,CERASIFERA,THUNDERCLOUD,THUNDERCLOUD PURPLE PLUM,N,N,6,4000,ST. CATHERINES ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,8.0,Y,1998-01-20,"{'type': 'Point', 'coordinates': [-123.085691, 49.247628]}"
148781,1423,E 13TH AV,CORNUS,KOUSA,,JAPANESE DOGWOOD,N,N,8,1400,E 13TH AV,KENSINGTON-CEDAR COTTAGE,ODD,2,7.0,Y,1993-10-28,"{'type': 'Point', 'coordinates': [-123.074504, 49.258742]}"
148784,1343,E 13TH AV,STYRAX,JAPONICA,,JAPANESE SNOWBELL,N,N,6,1300,E 13TH AV,KENSINGTON-CEDAR COTTAGE,ODD,2,6.0,Y,1993-10-29,"{'type': 'Point', 'coordinates': [-123.07651, 49.258756]}"
148789,1465,E 13TH AV,STYRAX,JAPONICA,,JAPANESE SNOWBELL,N,N,8,1400,E 13TH AV,KENSINGTON-CEDAR COTTAGE,ODD,2,4.0,Y,1993-10-28,"{'type': 'Point', 'coordinates': [-123.074307, 49.258739]}"
148793,3260,W 34TH AV,ACER,PLATANOIDES,COLUMNARE,COLUMNAR NORWAY MAPLE,N,N,9,3200,W 34TH AV,DUNBAR-SOUTHLANDS,EVEN,4,15.75,Y,1995-04-19,"{'type': 'Point', 'coordinates': [-123.17724, 49.24134]}"
148795,1883,E 14TH AV,TILIA,EUCHLORA   X,,CRIMEAN LINDEN,N,N,6,1800,E 14TH AV,KENSINGTON-CEDAR COTTAGE,ODD,4,14.75,Y,,"{'type': 'Point', 'coordinates': [-123.066243, 49.257772]}"
148800,2249,E 40TH AV,PRUNUS,CERASIFERA,ATROPURPUREUM,PISSARD PLUM,N,N,10,2200,E 40TH AV,KENSINGTON-CEDAR COTTAGE,ODD,2,14.0,Y,1995-03-16,"{'type': 'Point', 'coordinates': [-123.060641, 49.233946]}"
148801,7033,CLARENDON ST,ACER,PLATANOIDES,COLUMNARE,COLUMNAR NORWAY MAPLE,N,N,11,7000,CLARENDON ST,VICTORIA-FRASERVIEW,ODD,2,5.5,Y,1993-12-29,"{'type': 'Point', 'coordinates': [-123.056501, 49.220033]}"
