LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
University of Alberta Saville Sports Centre,6501 115 Street NW,2700,53.503115227738036,-113.52846636890202,"(53.503115227738036, -113.52846636890202)"
Norquest College (108 Street),10215 108 Street NW,1891,53.54097543548669,-113.50452707442601,"(53.54097543548669, -113.50452707442601)"
York House,10030 114 Street NW,1575,53.54083414109412,-113.51833214011748,"(53.54083414109412, -113.51833214011748)"
Rutherford Library,114 Street 89 Avenue NW,2001,53.52484149185844,-113.52118275051757,"(53.52484149185844, -113.52118275051757)"
Millwoods Community Church (Moravian),2304 38 Street NW,3425,53.45608925484221,-113.39983984815852,"(53.45608925484221, -113.39983984815852)"
Our Lady Queen Of Poland,9906 83 Avenue NW,2824,53.51895339556983,-113.48601201515855,"(53.51895339556983, -113.48601201515855)"
Dr Donald Massey Jr High,5435 162 Avenue NW,7505,53.623562918935086,-113.4199882728426,"(53.623562918935086, -113.4199882728426)"
Van Vliet Physical Education,115 Street 89 Avenue NW,2316,53.52514851206923,-113.52155629109248,"(53.52514851206923, -113.52155629109248)"
Norwood Elementary School,9520 111 Avenue NW,1146,53.56020782035365,-113.4859195846769,"(53.56020782035365, -113.4859195846769)"
Beacon Heights Elementary School,4610 121 Avenue NW,1255,53.57513779068975,-113.41266440516316,"(53.57513779068975, -113.41266440516316)"
Parkallen Community League,11104 65 Avenue NW,2880,53.50202740554701,-113.51708407435665,"(53.50202740554701, -113.51708407435665)"
The Works,Sir Winston Churchill Square NW,1707,53.5433555420722,-113.4892919814239,"(53.5433555420722, -113.4892919814239)"
Grant MacEwan University South Campus,7319 29 Avenue NW,3003,53.458581570235154,-113.44510999196666,"(53.458581570235154, -113.44510999196666)"
St Martin Catholic Elem School,11310 51 Avenue NW,2507,53.4883538294071,-113.52011721287302,"(53.4883538294071, -113.52011721287302)"
Federal Building,9820 107 Street NW,1754,53.53565231321039,-113.51024566836082,"(53.53565231321039, -113.51024566836082)"
Grant MacEwan University South Campus,7319 29 Avenue NW,3011,53.45854786418912,-113.44559224144685,"(53.45854786418912, -113.44559224144685)"
Lakewood Community League,1200 Lakewood Road North NW,3460,53.462733116883,-113.45485864393426,"(53.462733116883, -113.45485864393426)"
EmployAbilities,10909 Jasper Avenue NW,1926,53.540921834489644,-113.50460312898325,"(53.540921834489644, -113.50460312898325)"
Century Park Transit Centre,111 Street 23 Avenue NW,4215,53.457854962259916,-113.5156582010874,"(53.457854962259916, -113.5156582010874)"
Bent Arrow Traditional Healing Society (Main Office),10117 150 Street NW,5495,53.541237340936284,-113.57999839577657,"(53.541237340936284, -113.57999839577657)"
Millbourne Market Mall,38 Avenue Mill Woods Road NW,3352,53.471150193498794,-113.45225066128009,"(53.471150193498794, -113.45225066128009)"
John Janzen Nature Centre,7000 143 Street NW,4846,53.50341601045203,-113.56267735805146,"(53.50341601045203, -113.56267735805146)"
Iglesia Ni Cristo (Church Of Christ),13428 127 Street NW,6251,53.594542661980654,-113.54104333082995,"(53.594542661980654, -113.54104333082995)"
Melton Building,10310 Jasper Avenue NW,1774,53.5409580675942,-113.49820634750014,"(53.5409580675942, -113.49820634750014)"
Bannerman Community League,14034 23 Street NW,7134,53.60351018364276,-113.37782436152449,"(53.60351018364276, -113.37782436152449)"
Britannia-Youngstown Com. League,15927 105 Avenue NW,5163,53.54636040606328,-113.59595564350192,"(53.54636040606328, -113.59595564350192)"
Meadows Transit Centre,17 Street Tamarack Way NW,3703,53.478415725302696,-113.36766522453517,"(53.478415725302696, -113.36766522453517)"
Youth Empowerment Support Services (82 Avenue),9310 82 Avenue NW,2527,53.517929215551455,-113.4696049200154,"(53.517929215551455, -113.4696049200154)"
Romanian Orthodox Church & Hall,9005 132 Avenue NW,7585,53.59207619846444,-113.4785699229722,"(53.59207619846444, -113.4785699229722)"
EMS Station 28 (8309 90 Avenue),8309 90 Avenue NW,2165,53.52511859637319,-113.45375635483671,"(53.52511859637319, -113.45375635483671)"
Dino Day Care Centre,12926 127 Street NW,6369,53.587219960715494,-113.54125859105379,"(53.587219960715494, -113.54125859105379)"
Southgate Shopping Centre,111 Street 51 Avenue NW,2208,53.48477916168835,-113.51610485691603,"(53.48477916168835, -113.51610485691603)"
Glenora Park,10410 136 Street NW,5149,53.544463677335855,-113.55766793821621,"(53.544463677335855, -113.55766793821621)"
Renata's Day Care & After School Care Ltd,11235 31 Avenue NW,4049,53.46384062619431,-113.52483592273835,"(53.46384062619431, -113.52483592273835)"
Lutheran Institutional Ministry Edmonton,5015 144 Avenue NW,7354,53.60698877012334,-113.42100108376917,"(53.60698877012334, -113.42100108376917)"
Eastwood Park,8508 118 Avenue NW,1325,53.570346867660376,-113.47417253230115,"(53.570346867660376, -113.47417253230115)"
Esther Starkman Jr High,2717 Terwilllegar Way NW,4115,53.444705853347706,-113.57399726711715,"(53.444705853347706, -113.57399726711715)"
Jubilee Auditorium Northern Alberta,11455 87 Avenue NW,2844,53.52277600968285,-113.52829330165102,"(53.52277600968285, -113.52829330165102)"
Pioneer Place Senior Citizens Apartments,10310 93 Street NW,1248,53.54722816036357,-113.47673741592017,"(53.54722816036357, -113.47673741592017)"
St Patricks Anglican Church,334 Knottwood Road North NW,3032,53.44991166058401,-113.4592077022813,"(53.44991166058401, -113.4592077022813)"
MacDonald Health Club (Fairmont),10065 100 Street NW,1429,53.541152212548745,-113.48888101148415,"(53.541152212548745, -113.48888101148415)"
Sunday in the City,Sir Winston Churchill Square NW,1246,53.54389141566909,-113.49062825652891,"(53.54389141566909, -113.49062825652891)"
Terwillegar Community Recreation Centre,2051 Leger Road NW,4813,53.45513125321721,-113.57949349858619,"(53.45513125321721, -113.57949349858619)"
Stadium LRT Station,100 Stadium Transit Station NW,1407,53.55968087486583,-113.47018457125081,"(53.55968087486583, -113.47018457125081)"
Creek's Crossing Park,3920 38 Avenue NW,3285,53.47383770100445,-113.39820375650639,"(53.47383770100445, -113.39820375650639)"
Whitehall Square,15503 87 Avenue NW,5452,53.51901519371327,-113.59042594487934,"(53.51901519371327, -113.59042594487934)"
West Edmonton Mall,8882 170 Street NW,5005,53.52035997262053,-113.62222833466129,"(53.52035997262053, -113.62222833466129)"
Ukrainian Youth Unity Complex,9615 153 Avenue NW,7482,53.614650951499165,-113.4915903854431,"(53.614650951499165, -113.4915903854431)"
Strathcona Health Centre Diagnostic Imaging,8225 105 Street NW,2722,53.517987167800214,-113.49972924373475,"(53.517987167800214, -113.49972924373475)"
Ratachadham Temple-Thai Buddhist Temple,12520 135 Avenue NW,6442,53.59636464012191,-113.54047978805072,"(53.59636464012191, -113.54047978805072)"
Newway Baptist Church,10712 29 Avenue NW,4071,53.46013536924151,-113.51073869878861,"(53.46013536924151, -113.51073869878861)"
Glenrose School,10230 111 Avenue NW,1233,53.55924312955607,-113.49359814979597,"(53.55924312955607, -113.49359814979597)"
Winspear Centre,4 Sir Winston Churchill Square NW,1292,53.543730639286,-113.49085648787513,"(53.543730639286, -113.49085648787513)"
Valley Ridge Tower,9830 105 Street NW,1303,53.53587100079114,-113.50443582833472,"(53.53587100079114, -113.50443582833472)"
Ross Sheppard High School,13546 111 Avenue NW,5392,53.55899611617574,-113.5582407857749,"(53.55899611617574, -113.5582407857749)"
Mill Woods Library,2331 66 Street NW,3092,53.453393892960904,-113.4330585461855,"(53.453393892960904, -113.4330585461855)"
Fraser Community League,14720 21 Street NW,7864,53.61003762577634,-113.37163889779328,"(53.61003762577634, -113.37163889779328)"
Rundle Park,2905 113 Avenue NW,1583,53.5665698460971,-113.39379368731551,"(53.5665698460971, -113.39379368731551)"
McDougall United Church,10025 101 Street NW,1251,53.53960658509702,-113.49522035940859,"(53.53960658509702, -113.49522035940859)"
B H Shopping Centre,10807 Castle Downs Road NW,6078,53.627973651848976,-113.5101750577442,"(53.627973651848976, -113.5101750577442)"
Tegler Manor,9943 110 Street NW,1391,53.54084051631373,-113.51104567440193,"(53.54084051631373, -113.51104567440193)"
Edmonton Folk Music Festival,9411 97 Avenue NW,2575,53.53826190114998,-113.4689887920713,"(53.53826190114998, -113.4689887920713)"
Victory Bible College,11520 Ellerslie Road SW,9153,53.42492156472847,-113.52936213811972,"(53.42492156472847, -113.52936213811972)"
Saville Sports Centre,11610 65 Ave NW,2116,53.50293527661283,-113.5284080768885,"(53.50293527661283, -113.5284080768885)"
Church of Scientology,10255 97 Street NW,1253,53.54436671292928,-113.48620206750967,"(53.54436671292928, -113.48620206750967)"
Peter Hemingway Fitness & Leisure Center in Coronation Park,13808 111 Avenue NW,5329,53.55847420935756,-113.55562022398344,"(53.55847420935756, -113.55562022398344)"
City Hall,1 Sir Winston Churchill Square NW,1280,53.545933953844695,-113.48705816411156,"(53.545933953844695, -113.48705816411156)"
Northgate Centre,9499 137 Avenue NW,7016,53.59988598143544,-113.49132959556862,"(53.59988598143544, -113.49132959556862)"
Silver Heights Park,8777 96 Avenue NW,2466,53.531390302746985,-113.45758198683747,"(53.531390302746985, -113.45758198683747)"
Heritage Medicentre,2041 111 Street NW,4224,53.454035144371,-113.51770396815105,"(53.454035144371, -113.51770396815105)"
Provincial Archives of Alberta,8555 Roper Road NW,2111,53.485884000747,-113.45346202931394,"(53.485884000747, -113.45346202931394)"
Beatrice Carmichael Park,10024 104 Street NW,1622,53.54099361479243,-113.50025759120166,"(53.54099361479243, -113.50025759120166)"
Clareview LRT Station,100 Clareview Transit Station NW,7900,53.60247878066146,-113.41198302031609,"(53.60247878066146, -113.41198302031609)"
Grovenor Community League,14325 104 Avenue NW,5563,53.54609313997584,-113.56584348302883,"(53.54609313997584, -113.56584348302883)"
St Francis Of Assisi Parish,6770 129 Avenue NW,7259,53.58768526557651,-113.44337493566057,"(53.58768526557651, -113.44337493566057)"
Westwood Community League,12139 105 Street NW,1467,53.57318507281502,-113.50113116644496,"(53.57318507281502, -113.50113116644496)"
Remai Construction Group Ltd,13625 34 Street NW,7875,53.599550043847024,-113.39410715688126,"(53.599550043847024, -113.39410715688126)"
Ottewell Community Hall,5920  93A Avenue NW,2258,53.531357652183814,-113.42370737379605,"(53.531357652183814, -113.42370737379605)"
Canora Community League,10425 152 Street NW,5544,53.54122655852121,-113.58462984207613,"(53.54122655852121, -113.58462984207613)"
River City Shakespeare Festival,9330 Groat Road NW,2960,53.532551267096174,-113.53709857649642,"(53.532551267096174, -113.53709857649642)"
Castle Downs Recreation centre,11520 153 Avenue NW,6001,53.61678376399894,-113.5161985745419,"(53.61678376399894, -113.5161985745419)"
Alberta Solicitor General Staff College,1568 Hector Road NW,4628,53.46136804483117,-113.60057256128476,"(53.46136804483117, -113.60057256128476)"
J. Percy Page School,2707 Millwoods Road NW,3007,53.45853321387901,-113.44437285102852,"(53.45853321387901, -113.44437285102852)"
Grand Trunk Park,13025 112 Street NW,6471,53.59218060964297,-113.51404791915438,"(53.59218060964297, -113.51404791915438)"
Millwoods Shepherd's Care Centre,6620 28 Avenue NW,3264,53.4584526172944,-113.43675529725883,"(53.4584526172944, -113.43675529725883)"
Victory Bible College,11520 Ellerslie Road SW,9839,53.425340633454,-113.52853004736696,"(53.425340633454, -113.52853004736696)"
Selections a Career Support Service,4209 99 Street NW,3184,53.47848903322423,-113.48600406927464,"(53.47848903322423, -113.48600406927464)"
Fantasyland Hotel,17700 87 Avenue NW,5012,53.52063025944619,-113.62245210703546,"(53.52063025944619, -113.62245210703546)"
Westlawn Courts,9908 165 Street NW,5614,53.536419603739226,-113.60603594822899,"(53.536419603739226, -113.60603594822899)"
Cranleigh Towers,10135 Saskatchewan Drive NW,2829,53.524641462172546,-113.48598839946065,"(53.524641462172546, -113.48598839946065)"
Royal Bank Building,10117 Jasper Avenue NW,1966,53.543163064857076,-113.49262842402588,"(53.543163064857076, -113.49262842402588)"
Austin O'Brien Catholic School,6110 95 Avenue NW,2915,53.53480250414714,-113.4262398983338,"(53.53480250414714, -113.4262398983338)"
Ascension Lutheran Church,8405 83 Street NW,2952,53.51975212596811,-113.45533321199022,"(53.51975212596811, -113.45533321199022)"
Dickinsfield Junior High School,14320 88A Street NW,7659,53.606003794729055,-113.4763737851268,"(53.606003794729055, -113.4763737851268)"
St Alphonsus Cath Elem Jr High School,11624 81 Street NW,1044,53.57033481402554,-113.46336378303342,"(53.57033481402554, -113.46336378303342)"
St Gabriel Catholic Elem School,5540 106 Avenue NW,2086,53.55065273637635,-113.4222682982786,"(53.55065273637635, -113.4222682982786)"
Clarke Stadium,11000 Stadium Road NW,1408,53.55959075246905,-113.47012532768218,"(53.55959075246905, -113.47012532768218)"
DATS,5610 86 Street NW,2338,53.49452609394851,-113.45487291293688,"(53.49452609394851, -113.45487291293688)"
Maple Gardens,7010 149 Avenue NW,7564,53.610111266410975,-113.44856513729594,"(53.610111266410975, -113.44856513729594)"
Bonnie Doon Bowling Lanes,83 Street 82 Avenue NW,2551,53.51883381459131,-113.45495296395903,"(53.51883381459131, -113.45495296395903)"
Grovenor Community League,14325 104 Avenue NW,5185,53.54295078901679,-113.56659978517486,"(53.54295078901679, -113.56659978517486)"
Sweetgrass Park,11351 31 Avenue NW,4342,53.46391878859238,-113.52641618289319,"(53.46391878859238, -113.52641618289319)"
Coast Edmonton House Suite Hotel,10205 100 Avenue NW,1142,53.539762523376766,-113.49384573936506,"(53.539762523376766, -113.49384573936506)"
Greyhound Bus Terminal,10324 103 Street NW,1492,53.54579100329097,-113.49357768257138,"(53.54579100329097, -113.49357768257138)"
Alberta Hospital Edmonton,17480 Fort Road NW,7591,53.636874334699215,-113.37081679405185,"(53.636874334699215, -113.37081679405185)"
Beatrice Carmichael Park,10024 104 Street NW,1783,53.54297233039265,-113.50068688005072,"(53.54297233039265, -113.50068688005072)"
Westwood Park,12139 105 Street NW,1158,53.57668646465989,-113.50038032090804,"(53.57668646465989, -113.50038032090804)"
Best Western Westwood Inn,18035 Stony Plain Road NW,8771,53.54115626255751,-113.63174335147579,"(53.54115626255751, -113.63174335147579)"
North Edmonton Family Day Homes,12710 101 Street NW,6280,53.5853501035326,-113.49212331055122,"(53.5853501035326, -113.49212331055122)"
Britannia Youngstown Park,15927 105 Avenue NW,5288,53.54506514207088,-113.59557571277868,"(53.54506514207088, -113.59557571277868)"
Education Gymnasium  University of Alberta,113 Street 87 Avenue NW,2749,53.522985826133734,-113.52681319467901,"(53.522985826133734, -113.52681319467901)"
Dunluce Elem School,11735 162 Avenue NW,6590,53.62349806328558,-113.52337706825774,"(53.62349806328558, -113.52337706825774)"
Miller Ridge Apartments,14503 Miller Boulevard NW,7311,53.606960098725146,-113.4077959236518,"(53.606960098725146, -113.4077959236518)"
Chancery Hall,3 Sir Winston Churchill Square NW,1128,53.54389498714358,-113.49358522677699,"(53.54389498714358, -113.49358522677699)"
AMA - Kingsway Centre,11220 109 Street NW,1674,53.56289873866693,-113.50827070733206,"(53.56289873866693, -113.50827070733206)"
Legislature Building,10800 97 Avenue NW,1956,53.53433261857509,-113.50836038924244,"(53.53433261857509, -113.50836038924244)"
Le Jardin Apartments,9837 110 Street NW,1567,53.53380469966994,-113.5089094995942,"(53.53380469966994, -113.5089094995942)"
Our Lady of Victories Cath Elem School,7925 158 Street NW,5720,53.51322224047296,-113.59660259691154,"(53.51322224047296, -113.59660259691154)"
Royal Canadian Legion Strathcona (Alberta),9020 51 Avenue NW,2281,53.48802405194635,-113.46368007303757,"(53.48802405194635, -113.46368007303757)"
Presbyterian First Church,10025 105 Street NW,1837,53.54308506415252,-113.50186230097964,"(53.54308506415252, -113.50186230097964)"
Women's Dream Centre Word of Faith,3904 91 Street NW,3733,53.474438732079115,-113.47010218072721,"(53.474438732079115, -113.47010218072721)"
West Edmonton Mall Transit Centre,175 Street 87 Avenue NW,5007,53.52045016353139,-113.62233308107629,"(53.52045016353139, -113.62233308107629)"
Old Timers Cabin,9430 99 Street NW,2883,53.53121688901324,-113.48544122848178,"(53.53121688901324, -113.48544122848178)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1763,53.54334759749727,-113.49164558791972,"(53.54334759749727, -113.49164558791972)"
Jesus is Lord Fellowship (64 Avenue),17725 64 Avenue NW,5784,53.499618227879424,-113.63020444408963,"(53.499618227879424, -113.63020444408963)"
