_id,LONGITURE,INSPECTION_CLOSED_DATE,INSPECTION_OPENED_DATE,PROPERY_WARD,LATITUDE,VIOLATION_DESCRIPTION,PROPERTY_ADDRESS,VIOLATION_FIRE_CODE
2234053,-79.53098482600001,2018-01-03 15:02:19,2018-01-03 15:02:19,5,43.705579903,,2336 Weston Rd,
2234054,-79.22179743939999,2018-01-10 13:41:42,2018-01-09 22:05:42,24,43.7599953268,,65 Greencrest Crct,
2234055,-79.2404103355,2018-01-05 05:00:00,2018-01-05 05:00:00,21,43.740729854799994,,50 Trudelle St,
2234056,-79.550611679,2018-03-19 18:29:18,2018-01-12 12:57:44,2,43.678668475,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),35 Widdicombe Hill,1.1.2.3./6.3.3.8
2234057,-79.5159933375,2018-01-19 14:11:32,2018-01-17 15:14:21,5,43.7005890595,,1901 Weston Rd,
2234058,-79.3330943432,2019-02-19 15:55:04,2018-01-09 12:44:49,16,43.7519101311,2.2.1.1 Damaged fire separations,15 Brookbanks Dr,2.2.1.1
2234059,-79.3330943432,2019-02-19 15:55:04,2018-01-09 12:44:49,16,43.7519101311,2.2.3.2 Maintenance of closures,15 Brookbanks Dr,2.2.3.2
2234060,-79.3835845924,2018-01-11 19:30:08,2018-01-09 14:00:41,10,43.6462325341,,33 University Ave,
2234061,-79.3543909845,2018-02-08 05:00:00,2018-01-08 05:00:00,15,43.7146015249,,35 Brian Peck Cres,
2234062,-79.5079300215,2018-01-23 19:40:31,2018-01-12 19:13:00,6,43.7222134695,,2195 Jane St,
2234063,-79.5525691249,2018-01-24 19:14:45,2018-01-10 13:56:30,2,43.694910741,2.5.1.3 Maintenance,301 Dixon Rd,2.5.1.3
2234064,-79.291784761,2018-02-27 15:58:56,2018-01-10 13:40:08,19,43.695055073999995,6.3.1.4 Fire Alarm Maintenance ,7 Crescent Pl,6.3.1.4
2234065,-79.37888718,2019-03-27 13:03:17,2018-01-17 16:30:58,10,43.639991683999995,6.3.1.4 Fire Alarm Maintenance ,77 Harbour Sq,6.3.1.4
2234066,-79.4062433162,2018-07-05 13:55:01,2018-01-11 20:48:35,11,43.6719457855,2.2.3.2 Maintenance of closures,100 Spadina Rd,2.2.3.2
2234067,-79.5134047928,2018-01-16 20:54:18,2018-01-11 22:34:19,7,43.7242716939,,170 Chalkfarm Dr,
2234068,-79.28975127529999,2018-01-15 14:30:52,2018-01-15 14:30:52,22,43.78254283689999,,3875 Sheppard Ave E,
2234069,-79.349074394,2018-01-23 05:00:00,2018-01-19 05:00:00,16,43.72047370399999,,1101 Leslie St,
2234070,-79.4434874095,2018-01-19 13:30:00,2018-01-18 19:30:16,18,43.7918028116,,775 Steeles Ave W,
2234071,-79.4143114895,2018-01-19 17:30:51,2018-01-16 15:44:14,18,43.781737297,6.3.1.4 Fire Alarm Maintenance ,7 Bishop Ave,6.3.1.4
2234072,-79.4438311511,2018-03-08 16:30:21,2018-01-18 19:00:59,18,43.792515178900004,,777 Steeles Ave W,
2234073,-79.4282122762,2018-07-11 12:45:03,2018-04-10 16:00:18,12,43.6809371983,2.7.1.7 Maintenance and lighting for exits,747 St Clair Ave W,2.7.1.7
2234074,-79.394353881,2018-01-31 18:04:20,2018-01-15 18:56:25,11,43.670265821,2.8.2.1 Measures in a fire safety plan,155 Yorkville Ave,2.8.2.1
2234075,-79.335457859,2018-04-25 19:17:40,2018-01-16 20:04:20,17,43.774938043999995,6.3.1.4 Fire Alarm Maintenance ,30 Herons Hill Way,6.3.1.4
2234076,-79.5369778717,2018-01-26 13:41:28,2018-01-22 05:00:00,7,43.7323762034,,3077 Weston Rd,
2234077,-79.3541987634,2018-01-18 19:43:48,2018-01-17 15:08:18,17,43.7818416283,,185 Shaughnessy Blvd,
2234078,-79.335923799,2018-03-06 18:28:49,2018-01-23 22:11:23,17,43.77631439899999,6.3.1.4 Fire Alarm Maintenance ,1900 Sheppard Ave E,6.3.1.4
2234079,-79.356596199,2018-01-19 19:45:00,2017-10-25 16:30:00,13,43.656334943999994,9.6.2.12 Vertical service spaces,585 King St E,9.6.2.12
2234080,-79.3709200965,2017-10-24 20:00:20,2017-10-24 20:00:20,13,43.659299401000006,,251 Sherbourne St,
2234081,-79.4192210423,2017-11-23 20:02:44,2017-10-06 20:44:48,8,43.702630066400005,2.2.2.1 Damaged fire separations,650 Eglinton Ave W,2.2.2.1
2234082,-79.3897892427,2018-04-04 13:09:19,2017-09-26 18:59:03,10,43.651301240900004,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),29 Mc Caul St,1.1.2.3./6.5.5.3.
2234083,-79.3909386716,2018-02-28 19:40:35,2017-09-25 15:00:06,11,43.6562993679,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),2 Murray St,1.1.2.3./6.3.2.2.
2234084,-79.3909386716,2018-02-28 19:40:35,2017-09-25 15:00:06,11,43.6562993679,2.2.3.3 Operation of closures,2 Murray St,2.2.3.3
2234085,-79.3894662772,2017-12-19 16:21:17,2017-10-05 15:01:04,10,43.6538851559,6.4.2.6 Standpipe identification,127 St Patrick St,6.4.2.6
2234086,-79.3737051125,2017-11-02 20:30:00,2017-09-20 16:00:55,13,43.66883593520001,2.2.3.2 Maintenance of closures,275 Bleecker St,2.2.3.2
2234087,-79.551408627,2018-03-01 20:50:47,2017-09-28 20:11:15,2,43.67573405,2.7.1.7 Maintenance and lighting for exits,25 Warrender Ave,2.7.1.7
2234088,-79.479681466,2017-09-25 17:40:40,2017-09-25 17:40:40,6,43.726096473999995,,15 James Finlay Way,
2234089,-79.2295091754,2017-09-26 20:00:49,2017-09-26 18:00:50,24,43.7813130122,,30 Tuxedo Crt,
2234090,-79.4451703972,2018-01-15 21:00:23,2017-09-25 15:00:54,18,43.7898670361,2.2.3.1 Damaged closures,6171 Bathurst St,2.2.3.1
2234091,-79.2724163383,2018-04-05 12:59:14,2017-10-02 17:57:12,21,43.732018168900005,9.6.3.6 Exit signs,2360 Eglinton Ave E,9.6.3.6
2234092,-79.2173016754,2018-01-09 17:00:48,2017-11-30 14:00:11,24,43.7620164362,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),3700 Lawrence Ave E,1.1.2.3./2.7.3.3.(3)
2234093,-79.2626268384,2017-11-30 18:20:14,2017-10-18 20:18:32,21,43.753482896099996,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),5 Brockley Dr,1.1.2.3./6.2.7.5.
2234094,-79.2626268384,2017-11-30 18:20:14,2017-10-18 20:18:32,21,43.753482896099996,2.8.2.1 Measures in a fire safety plan,5 Brockley Dr,2.8.2.1
2234095,-79.3111844084,2017-11-06 19:49:49,2017-10-06 16:06:18,21,43.7475988109,2.2.2.1 Damaged fire separations,1911 Victoria Park Ave,2.2.2.1
2234096,-79.2585189025,2018-01-02 21:52:47,2017-11-09 21:20:47,21,43.7370346448,2.2.2.1 Damaged fire separations,945 Midland Ave,2.2.2.1
2234097,-79.3055213856,2018-03-28 12:36:39,2017-10-05 17:00:15,21,43.7328848087,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1651 Victoria Park Ave,1.1.2.3./6.2.7.5.
2234098,-79.3055213856,2018-03-28 12:36:39,2017-10-05 17:00:15,21,43.7328848087,9.6.2.6 Protection of openings in fire separations,1651 Victoria Park Ave,9.6.2.6
2234099,-79.3084921125,2017-11-23 16:53:42,2017-10-19 20:38:45,21,43.7402910045,9.6.3.6 Exit signs,1765 Victoria Park Ave,9.6.3.6
2234100,-79.2636073728,2019-01-07 13:33:21,2017-10-31 13:00:12,21,43.7499873653,2.2.2.1 Damaged fire separations,1375 Midland Ave,2.2.2.1
2234101,-79.26405657069999,2018-08-03 20:49:57,2017-10-19 20:44:33,21,43.754281749499995,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),4 Treewood St,1.1.2.3./6.3.3.8
2234102,-79.2319698725,2018-02-07 21:58:25,2017-10-20 20:19:00,21,43.742426479799995,2.7.3.1 Exit signs,126 Bellamy Rd N,2.7.3.1
2234103,-79.271262134,2018-01-12 14:42:42,2017-10-25 17:47:13,23,43.807671203999995,2.2.3.2 Maintenance of closures,1580 Sandhurst Crcl,2.2.3.2
2234104,-79.434885342,2018-03-23 17:31:12,2017-10-24 17:52:56,4,43.6351237062,6.3.1.4 Fire Alarm Maintenance ,91 Jameson Ave,6.3.1.4
2234105,-79.43723404560001,2020-05-05 21:08:07,2017-12-07 20:48:11,4,43.6393484586,9.6.2.6 Protection of openings in fire separations,190 Jameson Ave,9.6.2.6
2234106,-79.4287694979,2018-03-22 19:27:39,2017-10-05 12:19:12,4,43.636188769700006,9.6.4.2 Automatic detection,90 Tyndall Ave,9.6.4.2
2234107,-79.4298532286,2018-04-24 15:58:43,2017-12-05 21:45:01,4,43.6367976107,6.3.1.2 Monitoring,75 Spencer Ave,6.3.1.2
2234108,-79.4370268337,2019-07-26 17:15:53,2017-10-10 18:35:34,4,43.6389025378,9.6.3.6 Exit signs,182 Jameson Ave,9.6.3.6
2234109,-79.4339017768,2018-07-13 16:00:46,2017-10-19 21:11:38,4,43.6344400002,9.6.3.6 Exit signs,22 Close Ave,9.6.3.6
2234110,-79.4287210164,2018-02-15 13:22:20,2017-10-03 15:47:13,4,43.6358852908,2.7.1.7 Maintenance and lighting for exits,60 Tyndall Ave,2.7.1.7
2234111,-79.4292170392,2018-08-16 12:40:27,2017-11-22 20:49:04,4,43.637378606000006,2.7.3.3 Emergency lighting,118 Tyndall Ave,2.7.3.3
2234112,-79.4292170392,2018-08-16 12:40:27,2017-11-22 20:49:04,4,43.637378606000006,9.6.2.15 Storage garages,118 Tyndall Ave,9.6.2.15
2234113,-79.42888249800001,2018-06-06 13:02:06,2017-10-03 15:57:04,4,43.634517341999995,6.3.1.2 Monitoring,30 Springhurst Ave,6.3.1.2
2234114,-79.4349062431,2020-05-05 19:30:36,2017-12-07 16:40:51,4,43.6354033108,6.3.1.2 Monitoring,95 Jameson Ave,6.3.1.2
2234115,-79.3717210615,2018-12-11 14:10:31,2017-11-02 20:00:07,13,43.669078059700006,6.5.1.5 Obstructions,260 Wellesley St E,6.5.1.5
2234116,-79.37977337609999,2018-02-06 05:00:00,2017-09-26 14:45:05,13,43.6680608437,2.2.3.2 Maintenance of closures,100 Gloucester St,2.2.3.2
2234117,-79.5394943205,2017-10-12 13:51:49,2017-09-29 14:33:46,3,43.6348604863,2.2.3.2 Maintenance of closures,101 Subway Cres,2.2.3.2
2234118,-79.569749625,2017-10-04 18:11:14,2017-10-03 15:39:43,1,43.675646313,,44 Willowridge Rd,
2234119,-79.4279645858,2018-03-08 16:09:17,2017-10-03 19:40:29,4,43.637071376899996,9.6.5.6 Firefighters' elevators,115 Tyndall Ave,9.6.5.6
2234120,-79.4208933191,2017-12-11 19:13:22,2017-10-25 14:20:37,12,43.6838774166,2.2.2.1 Damaged fire separations,99 Vaughan Rd,2.2.2.1
2234121,-79.4208933191,2017-12-11 19:13:22,2017-10-25 14:20:37,12,43.6838774166,2.2.3.2 Maintenance of closures,99 Vaughan Rd,2.2.3.2
2234122,-79.5206409439,2017-11-03 15:25:46,2017-10-12 19:02:51,2,43.685240595500005,2.2.3.2 Maintenance of closures,105 La Rose Ave,2.2.3.2
2234123,-79.29665585810001,2017-12-14 16:30:07,2017-12-14 16:30:07,22,43.7818699138,,30 Carabob Crt,
2234124,-79.5042601877,2020-03-04 16:46:47,2017-12-13 19:16:22,7,43.762590251300004,2.2.3.2 Maintenance of closures,40 Fountainhead Rd,2.2.3.2
2234125,-79.5042601877,2020-03-04 16:46:47,2017-12-13 19:16:22,7,43.762590251300004,2.7.3.1 Exit signs,40 Fountainhead Rd,2.7.3.1
2234126,-79.502065617,2019-01-04 17:26:55,2017-12-13 19:13:31,7,43.762976118100006,2.4.1.1 Accumulation of combustible materials,470 Sentinel Rd,2.4.1.1
2234127,-79.502065617,2019-01-04 17:26:55,2017-12-13 19:13:31,7,43.762976118100006,6.2.4.1 Where portable extinguishers required,470 Sentinel Rd,6.2.4.1
2234128,-79.502065617,2019-01-04 17:26:55,2017-12-13 19:13:31,7,43.762976118100006,6.4.1.3 Fire department connections,470 Sentinel Rd,6.4.1.3
2234129,-79.5341521524,2018-03-21 04:00:00,2017-12-18 05:00:00,5,43.7078718117,2.2.3.2 Maintenance of closures,2460 Weston Rd,2.2.3.2
2234130,-79.51363863,2018-06-14 16:30:36,2017-12-06 21:00:40,7,43.7522915804,2.2.3.1 Damaged closures,50 Driftwood Ave,2.2.3.1
2234131,-79.5550113346,2017-12-14 16:34:50,2017-12-08 20:28:31,2,43.67796007,,63 Widdicombe Hill Blvd,
2234132,-79.30380223,2018-01-12 22:35:40,2017-12-18 19:36:10,22,43.800198443999996,,75 Silver Springs Blvd,
2234133,-79.4982692198,2019-03-15 19:00:47,2017-12-14 19:46:16,7,43.7574137617,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),345 Sentinel Rd,1.1.2.3./6.2.7.5.
2234134,-79.4416573827,2018-03-15 20:30:00,2017-12-13 18:00:00,18,43.792836602,2.4.1.1 Accumulation of combustible materials,755 Steeles Ave W,2.4.1.1
2234135,-79.4416573827,2018-03-15 20:30:00,2017-12-13 18:00:00,18,43.792836602,9.6.3.6 Exit signs,755 Steeles Ave W,9.6.3.6
2234136,-79.393097326,2017-12-19 22:32:59,2017-12-19 22:32:59,12,43.7097318265,,177 Redpath Ave,
2234137,-79.5177662952,2018-05-02 13:00:38,2017-12-12 18:00:00,7,43.7615247984,2.4.1.1 Accumulation of combustible materials,25 Stong Crt,2.4.1.1
2234138,-79.5445842342,2018-08-01 19:58:01,2018-01-02 12:49:27,7,43.7511911259,9.6.2.16 Smoke control measures,2397 Finch Ave W,9.6.2.16
2234139,-79.3836293624,2018-02-02 16:54:51,2017-12-21 14:02:35,15,43.7101170493,2.2.3.2 Maintenance of closures,490 Eglinton Ave E,2.2.3.2
2234140,-79.397124133,2018-05-02 17:13:52,2017-12-18 18:30:50,11,43.668551133,2.7.2.1 Door release hardware,1 Bedford Rd,2.7.2.1
2234141,-79.3311488452,2018-05-28 13:15:56,2017-12-18 22:09:27,16,43.7100560078,,10 Sunny Glenway,
2234142,-79.45393988880001,2017-12-22 13:15:56,2017-12-21 13:00:14,9,43.670878301,,1884 Davenport Rd,
2234143,-79.5286680785,2018-02-01 17:30:40,2017-12-22 17:47:23,5,43.704334117100004,2.8.2.5 Posting fire emergency procedures,2260 Weston Rd,2.8.2.5
2234144,-79.48854788130001,2017-11-08 05:00:00,2017-11-08 05:00:00,3,43.61470251,,4 Superior Ave,
2234145,-79.3413660205,2017-12-21 21:59:09,2017-12-21 21:13:23,15,43.707345332399996,,95 Thorncliffe Park Dr,
2234146,-79.39492383470001,2018-03-02 05:00:00,2017-12-20 05:00:00,12,43.698395188599996,2.2.3.2 Maintenance of closures,33 Davisville Ave,2.2.3.2
2234147,-79.39492383470001,2018-03-02 05:00:00,2017-12-20 05:00:00,12,43.698395188599996,9.6.2.6 Protection of openings in fire separations,33 Davisville Ave,9.6.2.6
2234148,-79.5174812946,2018-06-13 17:53:45,2017-12-29 20:47:21,5,43.6996457409,9.6.2.6 Protection of openings in fire separations,2089 Lawrence Ave W,9.6.2.6
2234149,-79.4763948236,2018-05-30 19:31:01,2017-12-20 20:19:07,5,43.6979738679,2.7.1.7 Maintenance and lighting for exits,2050 Keele St,2.7.1.7
2234150,-79.5341521524,2018-05-15 14:19:33,2018-01-02 05:00:00,5,43.7078718117,,2460 Weston Rd,
2234151,-79.4861676771,2018-05-29 20:48:17,2017-12-21 22:25:40,5,43.7072235732,2.7.3.2 Exit Signs,1550 Lawrence Ave W,2.7.3.2
2234152,-79.2315707273,2018-01-03 17:01:10,2018-01-02 18:22:02,24,43.774373483599994,,1050 Markham Rd,
2234153,-79.4489791313,2018-01-31 05:00:00,2017-12-27 05:00:00,6,43.788874739499995,2.2.3.2 Maintenance of closures,25 Fisherville Rd,2.2.3.2
2234154,-79.468140737,2018-04-13 17:38:12,2018-01-18 22:24:21,5,43.69202835,2.2.3.2 Maintenance of closures,2468 Eglinton Ave W,2.2.3.2
2234155,-79.468140737,2018-04-13 17:38:12,2018-01-18 22:24:21,5,43.69202835,6.2.1.2 Maintenance,2468 Eglinton Ave W,6.2.1.2
2234156,-79.400397963,2018-01-16 12:53:50,2018-01-02 13:48:40,10,43.6507210729,7.2.5.1 Maintenance of certain fire emergency systems,91 Augusta Ave,7.2.5.1
2234157,-79.5015843988,2018-09-13 04:00:00,2017-12-28 05:00:00,7,43.76160337939999,2.2.3.2 Maintenance of closures,1 Fountainhead Rd,2.2.3.2
2234158,-79.37226324,2018-02-05 18:00:00,2018-01-05 21:00:00,13,43.664421836,,55 Bleecker St,
2234159,-79.3981866137,2019-01-04 16:58:37,2018-01-02 19:01:41,15,43.71040307770001,2.2.3.1 Damaged closures,12 Broadway Ave,2.2.3.1
2234160,-79.5133729757,2018-02-22 22:11:36,2018-02-21 20:12:48,2,43.6857584584,,500 Scarlett Rd,
2234161,-79.5115220432,2018-02-16 21:57:12,2018-01-18 21:27:41,3,43.6006696381,,250 Twelfth St,
2234162,-79.3330943432,2019-02-19 15:55:04,2018-01-09 12:44:49,16,43.7519101311,2.7.3.1 Exit signs,15 Brookbanks Dr,2.7.3.1
2234163,-79.535635182,2018-01-31 18:56:57,2018-01-11 15:09:51,3,43.638725715,,25 Viking Lane,
2234164,-79.2454449948,2018-01-11 05:00:00,2018-01-08 05:00:00,21,43.744975824899996,,1360 Danforth Rd - 100,
2234165,-79.2307597681,2018-01-10 19:13:42,2018-01-10 19:13:42,24,43.7812686846,,40 Tuxedo Crt,
2234166,-79.3946254531,2018-01-10 21:05:37,2018-01-09 13:48:48,10,43.6457578315,,438 King St W,
2234167,-79.5525308893,2018-01-31 21:03:34,2018-01-31 21:03:34,1,43.696830929399994,,320 Dixon Rd,
2234168,-79.4987991022,2018-04-10 21:43:32,2018-01-11 22:06:05,4,43.6653702089,,3725 Dundas St W,
2234169,-79.4102383763,2018-01-18 20:00:00,2018-01-11 17:30:00,18,43.767502902299995,2.2.3.2 Maintenance of closures,188 Doris Ave,2.2.3.2
2234170,-79.23038596800001,2018-01-11 20:05:24,2018-01-11 20:05:24,24,43.784665952,,937 Progress Ave,
2234171,-79.4062433162,2018-07-05 13:55:01,2018-01-11 20:48:35,11,43.6719457855,2.7.3.2 Exit Signs,100 Spadina Rd,2.7.3.2
2234172,-79.39501603859999,2018-01-25 16:40:59,2018-01-16 17:49:55,12,43.7069543549,,89 Dunfield Ave,
2234173,-79.4282122762,2018-07-11 12:45:03,2018-04-10 16:00:18,12,43.6809371983,2.2.3.2 Maintenance of closures,747 St Clair Ave W,2.2.3.2
2234174,-79.4067397267,2018-11-20 14:06:23,2018-02-21 21:37:44,12,43.6853486337,1.1.2.3 Records to be made available on request,82 Warren Rd,1.1.2.3
2234175,-79.5525308893,2019-10-10 18:53:18,2017-10-18 13:17:35,1,43.696830929399994,,320 Dixon Rd,
2234176,-79.43605420520001,2018-04-17 20:34:40,2017-11-01 20:18:54,4,43.6382976952,2.2.2.1 Damaged fire separations,169 Jameson Ave,2.2.2.1
2234177,-79.51325334970001,2018-01-05 05:00:00,2017-09-19 04:00:00,2,43.685159605200006,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),1 Richview Rd,1.1.2.3./6.6.3.5.
2234178,-79.3787026496,2017-12-12 20:49:45,2017-10-19 17:01:03,13,43.6622405151,1.1.2.3./7.2.2.1. Records of Test (Elevator),84 Carlton St,1.1.2.3./7.2.2.1.
2234179,-79.51325334970001,2018-01-05 05:00:00,2017-10-19 04:00:00,2,43.685159605200006,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1 Richview Rd,1.1.2.3./6.3.2.2.
2234180,-79.5103162763,2017-11-23 20:49:04,2017-10-17 04:00:00,2,43.6806469466,1.1.2.3./6.5.5.4. Records of Test (Dry Pipe Trip Test),10 Allanhurst Dr,1.1.2.3./6.5.5.4.
2234181,-79.3217087274,2019-02-11 20:15:15,2017-10-19 20:59:36,16,43.7607627903,1.1.2.3./6.5.5.2. Records of Test (Sprinkler Alarm Test),71 Parkwoods Village Dr,1.1.2.3./6.5.5.2.
2234182,-79.3217087274,2019-02-11 20:15:15,2017-10-19 20:59:36,16,43.7607627903,2.2.2.1 Damaged fire separations,71 Parkwoods Village Dr,2.2.2.1
2234183,-79.3217087274,2019-02-11 20:15:15,2017-10-19 20:59:36,16,43.7607627903,2.2.3.2 Maintenance of closures,71 Parkwoods Village Dr,2.2.3.2
2234184,-79.3217087274,2019-02-11 20:15:15,2017-10-19 20:59:36,16,43.7607627903,2.4.1.1 Accumulation of combustible materials,71 Parkwoods Village Dr,2.4.1.1
2234185,-79.293643202,2017-10-23 17:56:45,2017-10-23 17:56:45,19,43.694890666999996,,108 Goodwood Park Crt,
2234186,-79.3429451779,2018-06-15 04:00:00,2017-10-18 04:00:00,17,43.774135898900006,2.7.3.3 Emergency lighting,110 Parkway Forest Dr,2.7.3.3
2234187,-79.3429451779,2018-06-15 04:00:00,2017-10-18 04:00:00,17,43.774135898900006,2.8.2.5 Posting fire emergency procedures,110 Parkway Forest Dr,2.8.2.5
2234188,-79.291608709,2018-02-12 18:52:46,2018-01-10 16:30:42,22,43.782025088199994,2.2.3.3 Operation of closures,3825 Sheppard Ave E,2.2.3.3
2234189,-79.3836642165,2017-11-29 21:08:09,2017-10-23 19:45:13,11,43.6568586041,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),633 Bay St,1.1.2.3./6.3.2.2.
2234190,-79.2960451051,2018-01-10 15:30:11,2017-10-25 15:30:50,19,43.6886970462,2.4.1.1 Accumulation of combustible materials,20 Trent Ave,2.4.1.1
2234191,-79.396339809,2017-10-27 18:37:30,2017-10-25 15:19:16,10,43.645557112,,478 King St W,
2234192,-79.5784906979,2019-03-27 19:26:09,2017-10-24 18:32:40,2,43.6425908284,6.4.1.3 Fire department connections,2 Triburnham Pl,6.4.1.3
2234193,-79.3281712754,2018-02-27 05:00:00,2017-10-25 04:00:00,16,43.7414946599,2.7.3.2 Exit Signs,8 Roanoke Rd,2.7.3.2
2234194,-79.3281712754,2018-02-27 05:00:00,2017-10-25 04:00:00,16,43.7414946599,6.5.5.5 Water supply,8 Roanoke Rd,6.5.5.5
2234195,-79.37709964310001,2018-04-05 04:00:00,2017-10-25 16:23:36,13,43.6625963867,1.1.2.3./6.4.3.8. Records of Test (Standpipe - Hotels),330 Jarvis St,1.1.2.3./6.4.3.8.
2234196,-79.41480179199999,2018-02-22 15:39:12,2017-11-07 14:54:02,18,43.771336722,2.2.1.1 Damaged fire separations,55 Ellerslie Ave,2.2.1.1
2234197,-79.3439583784,2019-08-27 20:12:03,2017-10-25 21:08:23,17,43.7753983959,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1751 Sheppard Ave E,1.1.2.3./6.2.7.5.
2234198,-79.3439583784,2019-08-27 20:12:03,2017-10-25 21:08:23,17,43.7753983959,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),1751 Sheppard Ave E,1.1.2.3./6.6.3.5.
2234199,-79.3439583784,2019-08-27 20:12:03,2017-10-25 21:08:23,17,43.7753983959,2.2.2.1 Damaged fire separations,1751 Sheppard Ave E,2.2.2.1
2234200,-79.34183467,2017-11-09 15:16:18,2017-10-27 20:25:25,17,43.774126425,,106 Parkway Forest Dr,
2234201,-79.3831848797,2018-01-25 20:28:21,2017-10-17 19:20:29,13,43.6648995855,2.5.1.2 Maintaining access free of obstructions,25 Wellesley St E,2.5.1.2
2234202,-79.3985426023,2017-11-30 19:49:03,2017-10-27 04:00:00,12,43.695483986899994,,23 Lascelles Blvd,
2234203,-79.395369926,2018-02-15 22:00:42,2017-10-27 17:30:25,12,43.708337089,2.8.2.1 Measures in a fire safety plan,101 Roehampton Ave,2.8.2.1
2234204,-79.329759885,2017-11-07 18:25:34,2017-10-30 19:56:35,17,43.77451949899999,,55 Ann O'Reilly Rd,
2234205,-79.339881471,2017-10-30 20:30:11,2017-10-30 20:30:11,14,43.672840218800005,,10 Boultbee Ave,
2234206,-79.49672691939999,2018-04-04 16:12:56,2017-10-18 12:31:27,5,43.6776538886,2.2.3.2 Maintenance of closures,898 Jane St,2.2.3.2
2234207,-79.49672691939999,2018-04-04 16:12:56,2017-10-18 12:31:27,5,43.6776538886,"6.4.1.6 Inspection, testing and maintenance",898 Jane St,6.4.1.6
2234208,-79.31984965689999,2018-03-12 18:27:38,2017-10-12 11:48:51,22,43.7975675504,2.4.1.1.(2),3151 Bridletowne Crcl,2.4.1.1.(2)
2234209,-79.568886076,2018-02-21 21:46:06,2017-10-23 21:06:59,1,43.67520418,6.2.6.1 Distribution,10 Willowridge Rd,6.2.6.1
2234210,-79.4281966082,2017-11-28 14:14:18,2017-11-01 13:52:30,8,43.7090551064,2.2.3.3 Operation of closures,2700 Bathurst St,2.2.3.3
2234211,-79.3703524048,2017-11-15 13:32:50,2017-11-15 13:32:50,13,43.6529119275,,255 Richmond St E,
2234212,-79.2388852552,2018-01-10 18:49:13,2017-11-06 18:47:20,23,43.79192308060001,2.7.3.1 Exit signs,39 Kimbercroft Crt - A,2.7.3.1
2234213,-79.3193275942,2018-02-01 16:50:28,2017-10-31 15:22:09,16,43.7628235472,2.13.2.1 Installation requirements,1350 York Mills Rd,2.13.2.1
2234214,-79.3193275942,2018-02-01 16:50:28,2017-10-31 15:22:09,16,43.7628235472,2.4.1.1 Accumulation of combustible materials,1350 York Mills Rd,2.4.1.1
2234215,-79.3953651356,2018-06-04 19:00:00,2017-10-17 19:46:12,11,43.6728276724,2.2.3.1 Damaged closures,103 Avenue Rd,2.2.3.1
2234216,-79.37866359649999,2018-04-03 04:00:00,2017-11-08 13:58:05,13,43.665843764899996,2.2.3.2 Maintenance of closures,460 Jarvis St,2.2.3.2
2234217,-79.37866359649999,2018-04-03 04:00:00,2017-11-08 13:58:05,13,43.665843764899996,2.4.1.1 Accumulation of combustible materials,460 Jarvis St,2.4.1.1
2234218,-79.3765361369,2018-04-12 19:47:07,2017-11-10 13:31:04,13,43.6595590254,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),177 Mutual St,1.1.2.3./2.7.3.3.(3)
