id,title,duration,MPA,rating,votes,meta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt0030364,Preußische Liebesgeschichte,1h 31m,,6.7,32,,,https://www.imdb.com/title/tt0030364/,"['Rolf Lauckner', 'Paul Martin']",['Paul Martin'],"['Karl Günther', 'Hans Nielsen', 'Willy Fritsch', 'Dieter Borsche', 'Vera von Langen', 'Sabine Peters', 'Harry Liedtke', 'Hermine Körner', 'Lída Baarová', 'Dagny Servaes']",,,,,1950-04-12,['Germany'],"['Brandenburg, Germany']",['Universum Film (UFA)'],,"['Drama', 'History', 'Romance']",['German']
tt35929709,Lamp,1h 49m,,8.6,1.2K,,"The police are holding their heads without knowing why they are committing mass murders in the city, A police officer and a detective are looking for who is doing the murders, They find a lamp as a clue and how they catch the murderer.",https://www.imdb.com/title/tt35929709/,['Godwin G'],['Rajashekar Raj'],"['Avantika', 'Nagendra Ch', 'Koti Kiran', 'Madhupriya', 'Rakesh Master', 'Vinod Kumar Nuvvula', 'Nag Rajini Raj', 'Venkateshwar Rao']",,,,,2025-03-14,['India'],,,,['Horror'],['Telugu']
tt0066536,The Crook,2h,G,6.9,1K,,"Story about an incurable thief, his success and his failures.",https://www.imdb.com/title/tt0066536/,"['Claude Lelouch', 'Claude Pinoteau', 'Pierre Uytterhoeven']",['Claude Lelouch'],"['Jean-Louis Trintignant', 'Danièle Delorme', 'Charles Gérard', 'Christine Lelouch', 'Yves Robert', 'Judith Magre', 'Aldo Maccione', 'Paul Le Person', 'Amidou', 'Gérard Sire']",,,,,1970-11-20,"['France', 'Italy']","['Gazeran, Yvelines, France (train station)']","['Les Films 13', 'Les Films Ariane', 'Les Productions Artistes Associés']","Awards, 1 win total","['Crime', 'Thriller']",['French']
tt0069754,The Baby,1h 24m,PG,6.1,4.8K,,"A social worker, still reeling from the loss of her architect husband, investigates the eccentric, psychedelic Wadsworth Family, consisting of a mother, two daughters, and an adult son with the apparent mental capacity of an infant.",https://www.imdb.com/title/tt0069754/,['Abe Polsky'],['Ted Post'],"['Anjanette Comer', 'Ruth Roman', 'Marianna Hill', 'Susanne Zenor', 'Tod Andrews', 'Michael Pataki', 'Beatrice Manley', ""Erin O'Reilly"", 'Don Mallon', 'Joseph Bernard']","$200,000 (estimated)",,,,1973-03-17,['United States'],"['Los Angeles County, California, USA (Location)']",['Quintet Productions'],,"['Drama', 'Horror', 'Thriller']",['English']
tt0071216,Big Bad Mama,1h 24m,R,5.7,3.3K,60.0,"Circumstances force a tough single mother and her two daughters into a life of crime and they quickly become outlaws on the run, picking up partners along the way, and traveling to different states, pursued by the law.",https://www.imdb.com/title/tt0071216/,"['William W. Norton', 'Frances Doel']",['Steve Carver'],"['Angie Dickinson', 'William Shatner', 'Tom Skerritt', 'Susan Sennett', 'Robbie Lee', 'Noble Willingham', 'Dick Miller', 'Tom Signorelli', 'Joan Prather', 'Royal Dano']",,,,"$617,400",1975-01-12,['United States'],"[""42061 Main Street, Temecula, California, USA (exterior of 'veterans hall' where girls are asked to dance)""]","['Santa Cruz Productions', 'Hit Woman Productions']",,"['Satire', 'Action', 'Comedy', 'Crime', 'Drama']",['English']
tt13964560,The Astronaut,1h 30m,,6.0,33,,An astronaut believes something extraterrestrial has followed her back to Earth.,https://www.imdb.com/title/tt13964560/,['Jess Varley'],['Jess Varley'],"['Kate Mara', 'Laurence Fishburne', 'Gabriel Luna', 'Ivana Milicevic', 'Macy Gray', 'Scarlett Holmes', 'Reza Diako', 'Daniel Quirke', 'Daiana Madeira', 'Christine Abernathy']",,,,,2025-09-18,['United States'],,"['Fuller Media', 'The Wonder Company', 'Bee-Hive Productions']",,"['Horror', 'Sci-Fi', 'Thriller']",['English']
tt0169856,En bordée,1h 27m,,,,,,https://www.imdb.com/title/tt0169856/,"['André Heuzé', 'Pierre Veber']","['Joe Francis', 'Henry Wulschleger']","['Bach', 'Suzette Comte', 'Teddy Parent', 'Sim Viva', 'Georges Tourreil', 'Édouard Hardoux', 'Achille Defrenne', 'Yvonne Yma', 'M. Despaux', 'André Siméon']",,,,,1931-07-24,['France'],,['Les Films Alex Nalpas'],,['Comedy'],['French']
tt2317337,Vicky Donor,2h 6m,Not Rated,7.7,46K,,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",https://www.imdb.com/title/tt2317337/,['Juhi Chaturvedi'],['Shoojit Sircar'],"['Ayushmann Khurrana', 'Yami Gautam', 'Annu Kapoor', 'Dolly Ahluwalia', 'Nitanshi Goel', 'John Abraham', 'Backagaindancer', 'Tarun Bali', 'Siddharth Bhardwaj', 'Krishna Singh Bisht']",,"$169,209","$6,456,358","$549,001",2012-04-20,['India'],"['Delhi, India (location)']","['Eros Worldwide', 'J.A. Entertainment', 'Rampage Motion Pictures']","Awards, 43 wins & 37 nominations total","['Comedy', 'Romance']",['Hindi']
tt0023230,Miss Pinkerton,1h 6m,Passed,6.0,637,,A hospital nurse is recruited by the police to watch a household where a suspicious death has occurred.,https://www.imdb.com/title/tt0023230/,"['Mary Roberts Rinehart', 'Niven Busch', 'Lillie Hayward']",['Lloyd Bacon'],"['Joan Blondell', 'George Brent', 'Ruth Hall', 'John Wray', 'Elizabeth Patterson', 'C. Henry Gordon', 'Holmes Herbert', 'Mary Doran', 'Blanche Friderici', 'Mae Madison']",,,,,1932-07-30,['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Comedy', 'Mystery', 'Thriller']",['English']
tt0440978,Strike,1h 44m,,6.8,500,72.0,A nearly illiterate woman becomes one of the founders of Poland's Solidarity union.,https://www.imdb.com/title/tt0440978/,"['Maciej Karpinski', 'Sylke Rene Meyer', 'Andreas Pflüger']",['Volker Schlöndorff'],"['Katharina Thalbach', 'Dominique Horwitz', 'Andrzej Chyra', 'Wojciech Solarz', 'Raphael Remstedt', 'Marta Straszewska', 'Ewa Telega', 'Dariusz Kowalski', 'Barbara Kurzaj', 'Maria Maj']",,"$4,410","$8,872","$8,872",2007-02-23,"['Germany', 'Poland']","['Gdansk, Pomorskie, Poland']","['ARTE', 'Bayerischer Rundfunk (BR)', 'Mediopolis Film- und Fernsehproduktion']","Awards, 2 wins & 1 nomination total",['Drama'],"['English', 'Polish', 'German']"
tt0116999,Marvin's Room,1h 38m,PG-13,6.7,31K,67.0,"After seventeen years, a fiercely independent woman and her rebellious son return home and together they turn the family she left behind upside down.",https://www.imdb.com/title/tt0116999/,['Scott McPherson'],['Jerry Zaks'],"['Meryl Streep', 'Leonardo DiCaprio', 'Diane Keaton', 'Robert De Niro', 'Hume Cronyn', 'Gwen Verdon', 'Hal Scardino', 'Dan Hedaya', 'Margo Martindale', 'Cynthia Nixon']","$23,000,000 (estimated)","$57,739","$12,803,305","$12,803,305",1997-02-28,['United States'],"['South Fernwood Rd, Rockledge, Florida, USA']","['Scott Rudin Productions', 'Tribeca Productions', 'Marvin Productions']","Nominated for 1 Oscar, 4 wins & 13 nominations total",['Drama'],['English']
tt0147612,Happiness,2h 14m,NC-17,7.7,77K,81.0,"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts which society as a whole might find disturbing in a desperate search for human connection.",https://www.imdb.com/title/tt0147612/,['Todd Solondz'],['Todd Solondz'],"['Jane Adams', 'Jon Lovitz', 'Philip Seymour Hoffman', 'Dylan Baker', 'Lara Flynn Boyle', 'Justin Elvin', 'Cynthia Stevenson', 'Lila Glantzman-Leib', 'Henry', 'Gerry Becker']","$2,200,000 (estimated)","$130,303","$2,982,321","$2,982,011",1998-10-16,['United States'],"['New Jersey, USA']","['Good Machine', 'Killer Films']","Awards, 12 wins & 26 nominations total","['Dark Comedy', 'Psychological Drama', 'Satire', 'Comedy', 'Drama']","['English', 'Russian']"
tt0035665,Batman,4h 20m,Approved,6.0,2.6K,,"The very first serial to adapt the comic book character of the Batman. In it, the Batman is a secret U.S. government agent, attempting to defeat the schemes of Japanese agent Dr. Daka operating in Los Angeles at the height of World War II.",https://www.imdb.com/title/tt0035665/,"['Bob Kane', 'Victor McLeod', 'Leslie Swabacker']",['Lambert Hillyer'],"['Lewis Wilson', 'Douglas Croft', 'J. Carrol Naish', 'Shirley Patterson', 'Frank Austin', 'William Austin', 'William A. Boardway', 'Lynton Brent', 'Roy Bucko', 'George Chesebro']",,,,,1943-07-16,['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Columbia Pictures'],"Awards, 1 nomination total","['Superhero', 'Action', 'Crime', 'Family']",['English']
tt0037074,Million Dollar Kid,1h 5m,Approved,6.0,609,,"In ridding the area of muggers, the East Side Boys acquire a wealthy benefactor whose privileged son, unbeknownst to him, has fallen in with thugs.",https://www.imdb.com/title/tt0037074/,['Frank H. Young'],['Wallace Fox'],"['Leo Gorcey', 'Huntz Hall', 'Gabriel Dell', ""William 'Billy' Benedict"", 'Louise Currie', 'Noah Beery', 'Iris Adrian', 'Herbert Heyes', 'Robert Greig', 'Johnny Duncan']",,,,,1944-02-28,['United States'],,['Sam Katzman Productions'],,['Comedy'],"['English', 'Latin', 'French', 'Yiddish']"
tt0036112,The Life and Death of Colonel Blimp,2h 43m,Approved,8.0,17K,93.0,"From the Boer War through World War II, a soldier rises through the ranks in the British military.",https://www.imdb.com/title/tt0036112/,"['Michael Powell', 'Emeric Pressburger']","['Michael Powell', 'Emeric Pressburger']","['Roger Livesey', 'Deborah Kerr', 'Anton Walbrook', 'James McKechnie', 'Neville Mapp', 'Vincent Holman', 'David Hutcheson', 'Spencer Trevor', 'Roland Culver', 'James Knight']","£188,812 (estimated)",,"$90,179",,1944-08-30,['United Kingdom'],"['139 Park Lane, Mayfair, Westminster, Greater London, England, UK (Home Guard HQ, entrance is in North Row)']","['The Archers', 'Independent Producers']","Awards, 4 wins & 2 nominations total","['Epic', 'Drama', 'Romance', 'War']","['English', 'French', 'German']"
tt0026997,Silent Valley,1h,Approved,6.2,29,,A sheriff tracking a gang of rustlers discovers that one of them is the brother of his fiance.,https://www.imdb.com/title/tt0026997/,"['Carl Krusada', 'Rose Gordon', 'Jean George']",['Bernard B. Ray'],"['Tom Tyler', 'Al Bridge', 'Nancy Deshon', 'Hal Taliaferro', 'Charles King', 'Slim Whitaker', 'Art Miles', 'Murdock MacQuarrie', 'Jimmy Aubrey', 'Barney Beasley']",,,,,1935-05-02,['United States'],"['Walker Ranch - 19152 Placerita Canyon Road, Newhall, California, USA']",['Reliable Pictures Corporation (I)'],,['Western'],['English']
tt0034504,Bells of Capistrano,1h 18m,Approved,6.3,125,,When her competitor gets too rough rodeo owner Jennifer gets help from Gene.,https://www.imdb.com/title/tt0034504/,['Lawrence Kimble'],['William Morgan'],"['Gene Autry', 'Smiley Burnette', 'Virginia Grey', 'Lucien Littlefield', 'Morgan Conway', 'Claire Du Brey', 'Charles Cane', 'Joe Strauch Jr.', 'Marla Shelton', 'Tristram Coffin']",,,,,1942-09-15,['United States'],"['Littlerock Dam, Pearblossom, California, USA']",['Republic Pictures (I)'],,"['Drama', 'Music', 'Western']",['English']
tt0218390,The Last Place on Earth,1h 28m,PG-13,5.9,213,,"Rob Baskin, a businessman who travels to Lake Tahoe in order to spread the ashes of his late mother, meets Ann Field, a woman who'll change his life forever.",https://www.imdb.com/title/tt0218390/,['James Slocum'],['James Slocum'],"['Tisha Campbell', 'Dana Ashbrook', 'Mitchell Anderson', 'Thom Bierdz', 'Matt Farnsworth', 'Phyllis Diller', 'Brock Peters', 'Mink Stole', 'Billy Dee Williams', 'Edward Beimfohr']",,"$1,180","$6,505","$6,505",2002-01-01,['United States'],"['Crystal Crag, Inyo National Forest, California, USA']","['Boss Entertainment', 'Panorama Entertainment', 'Renaissance Media Productions']",,"['Comedy', 'Drama']",['English']
tt21372066,"Desperate Souls, Dark City and the Legend of Midnight Cowboy",1h 41m,,7.0,310,66.0,"Follows the behind-the-scenes odyssey to get Midnight Cowboy (1969) produced, as well as the tumultuous era in which the movie was released and embraced.",https://www.imdb.com/title/tt21372066/,"['Nancy Buirski', 'Glenn Frankel']",['Nancy Buirski'],"['Jon Voight', 'Waldo Salt', 'Jennifer Salt', 'John Schlesinger', 'Bob Balaban', 'Adam Holender', 'Lucy Sante', 'Ian Buruma', 'Dustin Hoffman', 'Edmund White']",,"$8,734","$55,124","$55,124",2023-09-05,['United States'],,"['Augusta Films', 'Cineflix Productions', 'Foothill Productions']","Awards, 2 nominations total","['Documentary', 'History']",['English']
tt0013093,East Is West,1h 20m,,6.9,26,,"Ming Toy, the eldest of Hop Toy's many children, is rescued from the auction blocks by Billy Benson and sent to the United States in the care of Lo Sang Kee. There she continues her interest in western ways and attracts attention of a powerful Chinatown figure, Charley Yong.",https://www.imdb.com/title/tt0013093/,"['John B. Hymer', 'Frances Marion', 'Samuel Shipman']",['Sidney Franklin'],"['Constance Talmadge', 'Edmund Burns', 'E. Alyn Warren', 'Warner Oland', 'Frank Lanning', 'Nick De Ruiz', 'Nigel Barrie', 'Lillian Lawrence', 'Winter Hall', 'James Wang']",,,,"$217,400",1922-10-15,['United States'],,['Constance Talmadge Film Company'],,"['Comedy', 'Romance']","['None', 'English']"
tt0023622,Trouble in Paradise,1h 23m,Approved,7.9,17K,,A gentleman thief and a lady pickpocket join forces to con a beautiful perfume company owner. Romantic entanglements and jealousies confuse the scheme.,https://www.imdb.com/title/tt0023622/,"['Samson Raphaelson', 'Grover Jones', 'Aladár László']",['Ernst Lubitsch'],"['Miriam Hopkins', 'Kay Francis', 'Herbert Marshall', 'Charles Ruggles', 'Edward Everett Horton', 'C. Aubrey Smith', 'Robert Greig', 'Luis Alberni', 'Hooper Atchley', 'Tyler Brooke']","$519,706 (estimated)",,$928,,1932-10-30,['United States'],"['Los Angeles, California, USA']",['Paramount Pictures'],"Awards, 6 wins total","['Screwball Comedy', 'Comedy', 'Crime', 'Romance']","['English', 'Italian', 'French', 'Russian', 'Spanish', 'German']"
tt0034918,Joan of Ozark,1h 22m,Approved,5.8,58,,"During World War II, a yodeling hillbilly singer goes undercover to expose a ring of Nazi spies operating in the United States.",https://www.imdb.com/title/tt0034918/,"['Robert Harari', 'Eve Greene', 'Jack Townley']",['Joseph Santley'],"['Judy Canova', 'Joe E. Brown', 'Eddie Foy Jr.', 'Jerome Cowan', 'Alexander Granach', 'Anne Jeffreys', 'Otto Reichow', 'Donald Curtis', 'Wolfgang Zilzer', 'Hans Heinrich von Twardowski']",,,,,1942-07-15,['United States'],"['Republic Studios - 4024 Radford Avenue, North Hollywood, Los Angeles, California, USA (Studio)']",['Republic Pictures (I)'],,"['Comedy', 'War']",['English']
tt0025619,Palooka,1h 26m,Approved,6.0,428,,"Knobby discovers young hunk Palooka and trains him to fight the reigning champ, also drunken sot, Al McSwatt.",https://www.imdb.com/title/tt0025619/,"['Ham Fisher', 'Jack Jevne', 'Gertrude Purcell']",['Benjamin Stoloff'],"['Jimmy Durante', 'Lupe Velez', 'Stuart Erwin', 'Marjorie Rambeau', 'Robert Armstrong', 'Mary Carlisle', 'William Cagney', 'Thelma Todd', 'Franklyn Ardell', 'Tom Dugan']",,,,,1934-01-26,['United States'],,['Edward Small Productions'],,"['Comedy', 'Family', 'Music']",['English']
tt11143108,Oh My Kadavule,2h 31m,,8.0,5.4K,,"When you think marrying your best friend means a 'happily ever-after', but it turns out to be just the reverse.",https://www.imdb.com/title/tt11143108/,['Ashwath Marimuthu'],['Ashwath Marimuthu'],"['Ashok Selvan', 'Ritika Singh', 'Vani Bhojan', 'Vijay Sethupathi', 'Sha Ra', 'M.S. Bhaskar', 'Gajaraj', 'Ramesh Thilak', 'Jay Adithya', 'D Amruutha']",,,"$35,668",,2020-02-14,['India'],,"['Axess Film Factory', 'Happy High Pictures']","Awards, 1 win & 10 nominations total","['Romantic Comedy', 'Comedy', 'Fantasy', 'Romance']",['Tamil']
tt0077459,Double Murder,2h,,5.6,234,,A police commissioner and a political activist join to investigate the suspicious death of a playboy Prince.,https://www.imdb.com/title/tt0077459/,"['Agenore Incrocci', 'Ugo Moretti', 'Furio Scarpelli']",['Steno'],"['Marcello Mastroianni', 'Agostina Belli', 'Ursula Andress', 'Peter Ustinov', 'Jean-Claude Brialy', 'Mario Scaccia', 'Gianfranco Barra', 'Giuseppe Anatrelli', 'Serge Frédéric', 'Jean-Patrick Junoy']",,,,,1977-12-23,"['France', 'Italy']","['Odescalchi Castle, Bracciano, Rome, Lazio, Italy']","['PECF', 'Primex']",,"['Drama', 'Thriller']",['Italian']
tt0063130,In Search of Gregory,1h 30m,M/PG,5.3,295,,"Young Catherine Morelli, who lives in Rome, goes to Geneva to find romance at her father's wedding. There she begins a nearly nymphomaniacal pursuit of a mystery-fantasy man called Gregory.",https://www.imdb.com/title/tt0063130/,"['Bonnie Golightly', 'Tonino Guerra', 'Lucile Laks']",['Peter Wood'],"['Julie Christie', 'John Hurt', 'Michael Sarrazin', 'Paola Pitagora', 'Adolfo Celi', 'Roland Culver', 'Aldo Alori', 'Violetta Chiarini', 'Gabriella Giorgelli', 'Gordon Gostelow']",,,,,1970-05-09,"['United Kingdom', 'Italy']","['Milan, Lombardia, Italy (Kine Weekly 16/11/1068)']","['Universal Pictures', 'Vera Films', 'Vic Films Productions']",,"['Drama', 'Mystery', 'Romance']",['English']
tt0285175,Havoc,1h 25m,R,5.4,21K,,Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.,https://www.imdb.com/title/tt0285175/,"['Stephen Gaghan', 'Jessica Kaplan']",['Barbara Kopple'],"['Anne Hathaway', 'Bijou Phillips', 'Shiri Appleby', 'Michael Biehn', 'Joseph Gordon-Levitt', ""Matt O'Leary"", 'Freddy Rodríguez', 'Laura San Giacomo', 'Mike Vogel', 'Raymond Cruz']","$9,000,000 (estimated)",,"$371,000",,2005-10-16,"['United States', 'Germany']","['Santa Monica, California, USA (Santa Monica Pier parking lot)']","['Media 8 Entertainment', 'Stuhall Productions', 'S.R.O. Entertainment AG']","Awards, 1 win & 4 nominations total","['Crime', 'Drama']","['English', 'Spanish']"
